"SIIIR","Denumire","Categorie","SIRUTA","Localitate","Judet"
"1561101105","ȘCOALA GIMNAZIALĂ GROZĂVEȘTI CORBII MARI","Școală gimnazială",66884,"GROZĂVEŞTI","DB"
"1561101073","ȘCOALA GIMNAZIALĂ GURA BĂRBULEȚULUI","Școală gimnazială",66232,"GURA BĂRBULEŢULUI","DB"
"1561100918","ȘCOALA GIMNAZIALĂ GURA FOII","Școală gimnazială",65716,"GURA FOII","DB"
"1561105683","ȘCOALA GIMNAZIALĂ GURA OCNIȚEI","Școală gimnazială",67602,"GURA OCNIŢEI","DB"
"1561100814","ȘCOALA GIMNAZIALĂ GURA SUȚII","Școală gimnazială",67657,"GURA ŞUŢII","DB"
"1561101227","ȘCOALA GIMNAZIALĂ NR.1 HULUBEȘTI","Școală gimnazială",67684,"HULUBEŞTI","DB"
"1561101132","ȘCOALA GIMNAZIALĂ NR.1 I. L. CARAGIALE","Școală gimnazială",67755,"I. L. CARAGIALE","DB"
"1561105796","ȘCOALA GIMNAZIALĂ IEDERA DE JOS","Școală gimnazială",65878,"IEDERA DE JOS","DB"
"1561100149","ȘCOALA GIMNAZIALĂ LUCIENI","Școală gimnazială",67782,"LUCIENI","DB"
"1561101299","ȘCOALA GIMNAZIALĂ NR.2 LUNGULEȚU","Școală gimnazială",67915,"LUNGULEŢU","DB"
"1561101236","ȘCOALA GIMNAZIALĂ MALU CU FLORI","Școală gimnazială",67951,"MALU CU FLORI","DB"
"1561101557","ȘCOALA GIMNAZIALĂ MĂNEȘTI","Școală gimnazială",68011,"MĂNEŞTI","DB"
"1561101186","ȘCOALA GIMNAZIALĂ MĂTĂSARU","Școală gimnazială",68075,"MĂTĂSARU","DB"
"1561101177","ȘCOALA GIMNAZIALĂ MOGOȘANI","Școală gimnazială",68137,"MOGOŞANI","DB"
"1561101607","ȘCOALA GIMNAZIALĂ NR.1 MORENI","Școală gimnazială",65850,"MORENI","DB"
"1561100104","ȘCOALA GIMNAZIALĂ NR.3 MORENI","Școală gimnazială",65850,"MORENI","DB"
"1561100841","ȘCOALA GIMNAZIALĂ NR.4 MORENI","Școală gimnazială",65850,"MORENI","DB"
"1561101489","ȘCOALA GIMNAZIALĂ ”ION CIORĂNESCU” MOROENI","Școală gimnazială",68191,"MOROENI","DB"
"1561101593","ȘCOALA GIMNAZIALĂ MORTENI","Școală gimnazială",68262,"MORTENI","DB"
"1561100972","ȘCOALA PRIMARĂ MOȚĂIENI","Școală primară",65654,"MOŢĂIENI","DB"
"1561101358","ȘCOALA GIMNAZIALĂ NICULEȘTI","Școală gimnazială",104396,"NICULEŞTI","DB"
"1561101263","ȘCOALA GIMNAZIALĂ NUCET","Școală gimnazială",68299,"NUCET","DB"
"1561100167","ȘCOALA GIMNAZIALĂ OCNIȚA","Școală gimnazială",68333,"OCNIŢA","DB"
"1561101159","ȘCOALA GIMNAZIALĂ ODOBEȘTI","Școală gimnazială",68351,"ODOBEŞTI","DB"
"1561105846","ȘCOALA GIMNAZIALĂ PĂTROAIA VALE CRÂNGURILE","Școală gimnazială",67210,"PĂTROAIA VALE","DB"
"1561101444","ȘCOALA GIMNAZIALĂ PERȘINARI","Școală gimnazială",69296,"PERŞINARI","DB"
"1561100176","ȘCOALA GIMNAZIALĂ PETREȘTI","Școală gimnazială",65761,"PETREŞTI","DB"
"1561101711","ȘCOALA GIMNAZIALĂ NR.2 PICIOR DE MUNTE BOBOCI DRAGODANA","Școală gimnazială",67381,"PICIOR DE MUNTE","DB"
"1561101471","ȘCOALA GIMNAZIALĂ PIETRARI","Școală gimnazială",66287,"PIETRARI","DB"
"1561101123","ȘCOALA GIMNAZIALĂ ”SF. NICOLAE” PIETROȘIȚA","Școală gimnazială",68413,"PIETROŞIŢA","DB"
"1561105787","ȘCOALA GIMNAZIALĂ NR.1 POIANA","Școală gimnazială",68440,"POIANA","DB"
"1561101349","ȘCOALA GIMNAZIALĂ POTLOGI","Școală gimnazială",68477,"POTLOGI","DB"
"1561101331","ȘCOALA GIMNAZIALĂ PRODULEȘTI","Școală gimnazială",68538,"PRODULEŞTI","DB"
"1561105656","ȘCOALA GIMNAZIALĂ ”NICOLAE VLAD” PUCHENI","Școală gimnazială",68574,"PUCHENI","DB"
"1561101738","ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL” PUCIOASA","Școală gimnazială",65930,"PUCIOASA","DB"
"1561100217","ȘCOALA GIMNAZIALĂ NR.4 ”ELENA DONICI CANTACUZINO” PUCIOASA","Școală gimnazială",65930,"PUCIOASA","DB"
"1561100027","ȘCOALA GIMNAZIALĂ RACIU","Școală gimnazială",67808,"RACIU","DB"
"1561100271","LICEUL TEORETIC ”ION GHICA” RĂCARI","Liceu",68636,"RĂCARI","DB"
"1561105629","ȘCOALA GIMNAZIALĂ RĂSCĂEȚI","Școală gimnazială",69376,"RĂSCĂEŢI","DB"
"1561101688","ȘCOALA GIMNAZIALĂ RĂZVAD","Școală gimnazială",65440,"RĂZVAD","DB"
"1561105733","ȘCOALA GIMNAZIALĂ RÂU ALB DE JOS","Școală gimnazială",66296,"RÂU ALB DE JOS","DB"
"1561105715","ȘCOALA GIMNAZIALĂ ROMÂNEȘTI POTLOGI","Școală gimnazială",68501,"ROMÂNEŞTI","DB"
"1561101304","ȘCOALA GIMNAZIALĂ ”CONSTANTIN SECĂREANU” RUNCU","Școală gimnazială",68725,"RUNCU","DB"
"1561105692","ȘCOALA GIMNAZIALĂ SLOBOZIA MOARĂ","Școală gimnazială",105151,"SLOBOZIA MOARĂ","DB"
"1561101001","ȘCOALA GIMNAZIALĂ ȘELARU","Școală gimnazială",68896,"ŞELARU","DB"
"1561101824","ȘCOALA GIMNAZIALĂ ”PROF. ILIE POPESCU” ȘOTÂNGA","Școală gimnazială",65486,"ŞOTÂNGA","DB"
"1561100131","ȘCOALA GIMNAZIALĂ TĂRTĂȘEȘTI","Școală gimnazială",105543,"TĂRTĂŞEŞTI","DB"
"1561101218","ȘCOALA GIMNAZIALĂ TĂTĂRANI","Școală gimnazială",68930,"TĂTĂRANI","DB"
"1561101426","COLEGIUL NAȚIONAL ”CONSTANTIN CANTACUZINO” TÂRGOVIȘTE","Colegiu",65351,"TÂRGOVIŞTE","DB"
"1561100823","LICEUL DE ARTE ”BĂLAȘA DOAMNA” TÂRGOVIȘTE","Liceu",65351,"TÂRGOVIŞTE","DB"
"1561100868","ȘCOALA GIMNAZIALĂ ”CORESI” TÂRGOVIȘTE","Școală gimnazială",65351,"TÂRGOVIŞTE","DB"
"1561101756","ȘCOALA GIMNAZIALĂ ”I. ALEXANDRU BRĂTESCU VOINEȘTI” TÂRGOVIȘTE","Școală gimnazială",65351,"TÂRGOVIŞTE","DB"
"1561101322","ȘCOALA GIMNAZIALĂ ”MATEI BASARAB” TÂRGOVIȘTE","Școală gimnazială",65351,"TÂRGOVIŞTE","DB"
"1561100954","ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL” TÂRGOVIȘTE","Școală gimnazială",65351,"TÂRGOVIŞTE","DB"
"1561101566","ȘCOALA GIMNAZIALĂ ”PROF. PAUL BĂNICĂ” TÂRGOVIȘTE","Școală gimnazială",65351,"TÂRGOVIŞTE","DB"
"1561100099","ȘCOALA GIMNAZIALĂ ”RADU CEL MARE” TÂRGOVIȘTE","Școală gimnazială",65351,"TÂRGOVIŞTE","DB"
"1561105724","ȘCOALA GIMNAZIALĂ ”SMARANDA GHEORGHIU” TÂRGOVIȘTE","Școală gimnazială",65351,"TÂRGOVIŞTE","DB"
"1561101661","ȘCOALA GIMNAZIALĂ SPECIALĂ TÂRGOVIȘTE","Școală gimnazială",65351,"TÂRGOVIŞTE","DB"
"1561100791","ȘCOALA GIMNAZIALĂ ”TUDOR VLADIMIRESCU” TÂRGOVIȘTE","Școală gimnazială",65351,"TÂRGOVIŞTE","DB"
"1561101028","ȘCOALA GIMNAZIALĂ ”VASILE CÎRLOVA” TÂRGOVIȘTE","Școală gimnazială",65351,"TÂRGOVIŞTE","DB"
"1561101367","ȘCOALA GIMNAZIALĂ TELEȘTI LUDEȘTI","Școală gimnazială",67899,"TELEŞTI","DB"
"1561105611","ȘCOALA GIMNAZIALĂ NR.2 TITU TIRG","Școală gimnazială",66090,"TITU","DB"
"1561101408","ȘCOALA GIMNAZIALĂ ”PICTOR NICOLAE GRIGORESCU” TITU","Școală gimnazială",66090,"TITU","DB"
"1561101046","ȘCOALA GIMNAZIALĂ ULIEȘTI","Școală gimnazială",68985,"ULIEŞTI","DB"
"1561100244","ȘCOALA GIMNAZIALĂ ULMI","Școală gimnazială",65510,"ULMI","DB"
"1561100963","ȘCOALA GIMNAZIALĂ CRICOV VALEA LUNGĂ","Școală gimnazială",69072,"VALEA LUNGĂ-CRICOV","DB"
"1561100208","ȘCOALA GIMNAZIALĂ VALEA MARE","Școală gimnazială",69189,"VALEA MARE","DB"
"1561101055","ȘCOALA GIMNAZIALĂ ”IANCU VĂCĂRESCU” VĂCĂREȘTI","Școală gimnazială",69269,"VĂCĂREŞTI","DB"
"1561101462","ȘCOALA GIMNAZIALĂ ”IOSIF GABREA” VĂLENI DÂMBOVIȚA","Școală gimnazială",69312,"VĂLENI-DÂMBOVIŢA","DB"
"1561101747","ȘCOALA GIMNAZIALĂ VÂRFURI","Școală gimnazială",69456,"VÂRFURI","DB"
"1561100158","LICEUL TEORETIC ”MIHAI VITEAZUL” VIȘINA","Liceu",69349,"VIŞINA","DB"
"1561100859","ȘCOALA GIMNAZIALĂ VIȘINEȘTI","Școală gimnazială",69401,"VIŞINEŞTI","DB"
"1561101417","ȘCOALA GIMNAZIALĂ ”SMARANDA DUMITRU ROMAN” VIZUREȘTI CIOCĂNEȘTI","Școală gimnazială",101895,"VIZUREŞTI","DB"
"1561101037","ȘCOALA GIMNAZIALĂ ”STAN ȘTEFAN” VLĂDENI","Școală gimnazială",67283,"VLĂDENI","DB"
"1561101141","LICEUL TEHNOLOGIC VOINEȘTI","Liceu tehnologic / Școală profesională",69535,"VOINEŞTI","DB"
"1561100262","ȘCOALA GIMNAZIALĂ ”ION MAREȘ” VULCANA BĂI","Școală gimnazială",69624,"VULCANA-BĂI","DB"
"1561101209","ȘCOALA GIMNAZIALĂ VULCANA PANDELE","Școală gimnazială",66063,"VULCANA-PANDELE","DB"
"1661102032","SCOALA GIMNAZIALA AFUMATI","Școală gimnazială",70539,"AFUMAŢI","DJ"
"1661104952","SCOALA GIMNAZIALA ""ION GH. PLESA"" ALMAJ","Școală gimnazială",70575,"ALMĂJ","DJ"
"1661105528","LICEUL TEORETIC AMARASTII DE JOS","Liceu",70646,"AMĂRĂŞTII DE JOS","DJ"
"1661105329","SCOALA GIMNAZIALA AMARASTII DE SUS","Școală gimnazială",70682,"AMĂRĂŞTII DE SUS","DJ"
"1661105311","SCOALA GIMNAZIALA APELE VII","Școală gimnazială",70735,"APELE VII","DJ"
"1661105451","SCOALA PROFESIONALA ""CONSTANTIN ARGETOIANU"" ARGETOAIA","Liceu tehnologic / Școală profesională",70753,"ARGETOAIA","DJ"
"1661105781","LICEUL TEORETIC ""MIHAI VITEAZUL"" BAILESTI","Liceu",70325,"BĂILEŞTI","DJ"
"1661106122","SCOALA GIMNAZIALA ""AMZA PELLEA"" BAILESTI","Școală gimnazială",70325,"BĂILEŞTI","DJ"
"1661105288","SCOALA GIMNAZIALA NR. 1 BAILESTI","Școală gimnazială",70325,"BĂILEŞTI","DJ"
"1661105374","SCOALA GIMNAZIALA NR. 3 BAILESTI","Școală gimnazială",70325,"BĂILEŞTI","DJ"
"1661104988","SCOALA GIMNAZIALA NR. 5 ""AV. P. IVANOVICI"" BAILESTI","Școală gimnazială",70325,"BĂILEŞTI","DJ"
"1661105813","LICEUL TEORETIC ""ADRIAN PAUNESCU"" BARCA","Liceu",70959,"BÂRCA","DJ"
"1661104857","LICEUL TEORETIC BECHET","Liceu",70888,"BECHET","DJ"
"1661104613","SCOALA GIMNAZIALA BELOT","Școală gimnazială",74279,"BELOŢ","DJ"
"1661105763","SCOALA GIMNAZIALA BISTRET","Școală gimnazială",70904,"BISTREŢ","DJ"
"1661106018","SCOALA GIMNAZIALA ""EUFROSINA POPESCU"" BOTOSESTI-PAIA","Școală gimnazială",70977,"BOTOŞEŞTI-PAIA","DJ"
"1661105754","SCOALA GIMNAZIALA ""ILIE MARTIN"" BRABOVA","Școală gimnazială",70995,"BRABOVA","DJ"
"1661105112","SCOALA GIMNAZIALA BRALOSTITA","Școală gimnazială",71135,"BRALOŞTIŢA","DJ"
"1661104812","SCOALA GIMNAZIALA BRATOVOESTI","Școală gimnazială",71206,"BRATOVOEŞTI","DJ"
"1661101931","SCOALA GIMNAZIALA ""IOAN GRECESCU"" BRADESTI","Școală gimnazială",71064,"BRĂDEŞTI","DJ"
"1661105103","SCOALA GIMNAZIALA BREASTA","Școală gimnazială",71279,"BREASTA","DJ"
"1661105998","SCOALA GIMNAZIALA BUCOVAT","Școală gimnazială",69973,"BUCOVĂŢ","DJ"
"1661102068","SCOALA GIMNAZIALA ""MARIN SORESCU"" BULZESTI","Școală gimnazială",71368,"BULZEŞTI","DJ"
"1661104893","SCOALA GIMNAZIALA ""CONSTANTIN GEROTA"" CALAFAT","Școală gimnazială",70361,"CALAFAT","DJ"
"1661101899","SCOALA GIMNAZIALA ""GHEORGHE BRAESCU"" CALAFAT","Școală gimnazială",70361,"CALAFAT","DJ"
"1661101881","SCOALA GIMNAZIALA CALOPAR","Școală gimnazială",71466,"CALOPĂR","DJ"
"1661104961","SCOALA GIMNAZIALA CARAULA","Școală gimnazială",71527,"CARAULA","DJ"
"1661104328","SCOALA GIMNAZIALA CARPEN","Școală gimnazială",71545,"CARPEN","DJ"
"1661104423","SCOALA GIMNAZIALA CASTRANOVA","Școală gimnazială",71581,"CASTRANOVA","DJ"
"1661104726","SCOALA GIMNAZIALA CATANE","Școală gimnazială",73488,"CATANE","DJ"
"1661106104","LICEUL TEHNOLOGIC ""PETRE BANITA"" CALARASI","Liceu tehnologic / Școală profesională",71616,"CĂLĂRAŞI","DJ"
"1661104762","LICEUL TEHNOLOGIC ""CONSTANTIN IANCULESCU"" CARCEA","Liceu tehnologic / Școală profesională",71901,"CÂRCEA","DJ"
"1661104676","SCOALA GIMNAZIALA CARNA","Școală gimnazială",72668,"CÂRNA","DJ"
"1661105876","SCOALA GIMNAZIALA ""INV. M. GEORGESCU"" CELARU","Școală gimnazială",71643,"CELARU","DJ"
"1661101845","SCOALA GIMNAZIALA CERAT","Școală gimnazială",71705,"CERĂT","DJ"
"1661104509","SCOALA GIMNAZIALA ""PETRACHE CERNATESCU"" CERNATESTI","Școală gimnazială",71732,"CERNĂTEŞTI","DJ"
"1661105216","LICEUL TEORETIC ""GH. VASILICHI"" CETATE","Liceu",71796,"CETATE","DJ"
"1661105406","SCOALA GIMNAZIALA CIOROIASI","Școală gimnazială",71821,"CIOROIAŞI","DJ"
"1661105424","SCOALA GIMNAZIALA ""NICOLAE CARAS"" CIUPERCENII NOI","Școală gimnazială",71867,"CIUPERCENII NOI","DJ"
"1661105605","SCOALA GIMNAZIALA COSOVENI","Școală gimnazială",71894,"COŞOVENI","DJ"
"1661105971","SCOALA GIMNAZIALA COTOFENII DIN DOS","Școală gimnazială",71929,"COŢOFENII DIN DOS","DJ"
"1661105089","SCOALA GIMNAZIALA COTOFENII DIN FATA","Școală gimnazială",70600,"COŢOFENII DIN FAŢĂ","DJ"
"1661105831","CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA ""SF. VASILE"" CRAIOVA","Centru de Educație Incluzivă",69919,"CRAIOVA","DJ"
"1661101958","COLEGIUL NATIONAL ""CAROL I"" CRAIOVA","Colegiu",69919,"CRAIOVA","DJ"
"1661105519","COLEGIUL NATIONAL ""ELENA CUZA"" CRAIOVA","Colegiu",69919,"CRAIOVA","DJ"
"1661105026","COLEGIUL NATIONAL ""FRATII BUZESTI"" CRAIOVA","Colegiu",69919,"CRAIOVA","DJ"
"1661104518","COLEGIUL NATIONAL PEDAGOGIC ""STEFAN VELOVAN"" CRAIOVA","Colegiu",69919,"CRAIOVA","DJ"
"1661104875","LICEUL CU PROGRAM SPORTIV ""PETRACHE TRISCU"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661105858","LICEUL DE ARTE ""MARIN SORESCU"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661105071","LICEUL DE INDUSTRIE ALIMENTARA CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661104337","LICEUL ENERGETIC CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661104708","LICEUL ""MATEI BASARAB"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661104477","LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661105718","LICEUL TEHNOLOGIC SPECIAL""PELENDAVA"" CRAIOVA","Liceu tehnologic / Școală profesională",69919,"CRAIOVA","DJ"
"1661104916","LICEUL TEOLOGIC ADVENTIST CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661104459","LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661104599","LICEUL TEORETIC ""TUDOR ARGHEZI"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661105623","SCOALA GIMNAZIALA ""ALEXANDRU MACEDONSKI"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661105989","SCOALA GIMNAZIALA ""ANTON PANN"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661106072","SCOALA GIMNAZIALA ""DECEBAL"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661105338","SCOALA GIMNAZIALA ""ELENA FARAGO"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661105193","SCOALA GIMNAZIALA ""GHEORGHE BIBESCU"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661104405","SCOALA GIMNAZIALA ""GHEORGHE TITEICA"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661106113","SCOALA GIMNAZIALA ""ION CREANGA"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661104364","SCOALA GIMNAZIALA ""ION TUCULESCU"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661105822","SCOALA GIMNAZIALA ""LASCAR CATARGIU"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661105695","SCOALA GIMNAZIALA ""MIHAI EMINESCU"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661106054","SCOALA GIMNAZIALA ""MIHAI VITEAZUL"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661102014","SCOALA GIMNAZIALA ""MIRCEA ELIADE"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661104432","SCOALA GIMNAZIALA ""NICOLAE BALCESCU"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661104382","SCOALA GIMNAZIALA ""NICOLAE ROMANESCU"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661105487","SCOALA GIMNAZIALA ""SF. DUMITRU"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661101949","SCOALA GIMNAZIALA ""SF. GHEORGHE"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661106036","SCOALA GIMNAZIALA SPECIALA ""SF. MINA"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661104848","SCOALA GIMNAZIALA ""TRAIAN"" CRAIOVA","Școală gimnazială",69919,"CRAIOVA","DJ"
"1661105234","SCOALA PROFESIONALA DANETI","Liceu tehnologic / Școală profesională",71965,"DANEŢI","DJ"
"1661105537","LICEUL TEORETIC ""CONSTANTIN BRANCOVEANU"" DABULENI","Liceu",72016,"DĂBULENI","DJ"
"1661101994","SCOALA GIMNAZIALA NR. 1 DABULENI","Școală gimnazială",72016,"DĂBULENI","DJ"
"1661105614","SCOALA GIMNAZIALA DESA","Școală gimnazială",72043,"DESA","DJ"
"1661102005","SCOALA GIMNAZIALA ""CAROL AL II-LEA"" DIOSTI","Școală gimnazială",72061,"DIOŞTI","DJ"
"1661104319","SCOALA GIMNAZIALA DOBRESTI","Școală gimnazială",72105,"DOBREŞTI","DJ"
"1661105573","SCOALA GIMNAZIALA DOBROTESTI","Școală gimnazială",70691,"DOBROTEŞTI","DJ"
"1661105415","SCOALA GIMNAZIALA DRAGOTESTI","Școală gimnazială",72169,"DRĂGOTEŞTI","DJ"
"1661104943","SCOALA GIMNAZIALA DRANIC","Școală gimnazială",72230,"DRĂNIC","DJ"
"1661101967","SCOALA GIMNAZIALA FARCAS","Școală gimnazială",72285,"FĂRCAŞ","DJ"
"1661101985","LICEUL TEHNOLOGIC ""DIMITRIE FILISANU"" FILIASI","Liceu tehnologic / Școală profesională",70423,"FILIAŞI","DJ"
"1661105261","SCOALA GIMNAZIALA FILIASI","Școală gimnazială",70423,"FILIAŞI","DJ"
"1661105121","SCOALA GIMNAZIALA FRATOSTITA","Școală gimnazială",70469,"FRATOŞTIŢA","DJ"
"1661104925","SCOALA GIMNAZIALA GALICEA MARE","Școală gimnazială",72392,"GALICEA MARE","DJ"
"1661105044","SCOALA GIMNAZIALA GALICIUICA","Școală gimnazială",72524,"GALICIUICA","DJ"
"1661105008","SCOALA GIMNAZIALA GANGIOVA","Școală gimnazială",72588,"GÂNGIOVA","DJ"
"1661104495","SCOALA GIMNAZIALA GHERCESTI","Școală gimnazială",72418,"GHERCEŞTI","DJ"
"1661105641","SCOALA GIMNAZIALA GHIDICI","Școală gimnazială",73683,"GHIDICI","DJ"
"1661105053","SCOALA GIMNAZIALA GHINDENI","Școală gimnazială",73086,"GHINDENI","DJ"
"1661104658","SCOALA GIMNAZIALA GIGHERA","Școală gimnazială",72472,"GIGHERA","DJ"
"1661104346","SCOALA GIMNAZIALA GIUBEGA","Școală gimnazială",72515,"GIUBEGA","DJ"
"1661104468","SCOALA GIMNAZIALA GIURGITA","Școală gimnazială",72542,"GIURGIŢA","DJ"
"1661106063","SCOALA GIMNAZIALA GOGOSU","Școală gimnazială",72613,"GOGOŞU","DJ"
"1661104527","SCOALA GIMNAZIALA ""TUDOR SEGARCEANU"" GOICEA","Școală gimnazială",72659,"GOICEA","DJ"
"1661105442","SCOALA GIMNAZIALA GOIESTI","Școală gimnazială",72686,"GOIEŞTI","DJ"
"1661102041","SCOALA GIMNAZIALA GRECESTI","Școală gimnazială",72828,"GRECEŞTI","DJ"
"1661101836","SCOALA GIMNAZIALA ""ELIZA OPRAN"" ISALNITA","Școală gimnazială",70101,"IŞALNIŢA","DJ"
"1661104803","SCOALA GIMNAZIALA IZVOARE","Școală gimnazială",72891,"IZVOARE","DJ"
"1661105686","SCOALA GIMNAZIALA ""NICOLAE GH. POPESCU"" INTORSURA","Școală gimnazială",73889,"ÎNTORSURA","DJ"
"1661104735","SCOALA GIMNAZIALA LESILE","Școală gimnazială",70272,"LEŞILE","DJ"
"1661104414","SCOALA GIMNAZIALA ""NICA BARBU LOCUSTEANU"" LEU","Școală gimnazială",72935,"LEU","DJ"
"1661105799","SCOALA GIMNAZIALA ""PETRE MANARCESCU"" LIPOVU","Școală gimnazială",72962,"LIPOVU","DJ"
"1661105501","SCOALA GIMNAZIALA ""STEFAN ISPAS"" MAGLAVIT","Școală gimnazială",73040,"MAGLAVIT","DJ"
"1661104355","SCOALA GIMNAZIALA MALU MARE","Școală gimnazială",73077,"MALU MARE","DJ"
"1661105867","SCOALA GIMNAZIALA MACESU DE JOS","Școală gimnazială",72999,"MĂCEŞU DE JOS","DJ"
"1661106045","SCOALA GIMNAZIALA ""SF. DUMITRU"" MACESU DE SUS","Școală gimnazială",73022,"MĂCEŞU DE SUS","DJ"
"1661105953","SCOALA GIMNAZIALA NR. 1 MARSANI","Școală gimnazială",73326,"MÂRŞANI","DJ"
"1661105252","LICEUL TEHNOLOGIC ""ALEXANDRU MACEDONSKI"" MELINESTI","Liceu tehnologic / Școală profesională",73111,"MELINEŞTI","DJ"
"1661105804","SCOALA GIMNAZIALA ""ALECSANDRU NICOLAID"" MISCHII","Școală gimnazială",73255,"MISCHII","DJ"
"1661104753","SCOALA GIMNAZIALA NR. 1 MOTATEI","Școală gimnazială",73344,"MOŢĂŢEI","DJ"
"1661104934","SCOALA GIMNAZIALA MURGASI","Școală gimnazială",73424,"MURGAŞI","DJ"
"1661105175","SCOALA GIMNAZIALA NEGOI","Școală gimnazială",73479,"NEGOI","DJ"
"1661104391","SCOALA GIMNAZIALA ORODEL","Școală gimnazială",73512,"ORODEL","DJ"
"1661105677","SCOALA GIMNAZIALA OSTROVENI","Școală gimnazială",73576,"OSTROVENI","DJ"
"1661105555","SCOALA GIMNAZIALA ""HENRI COANDA"" PERISOR","Școală gimnazială",73601,"PERIŞOR","DJ"
"1661104997","SCOALA GIMNAZIALA PIELESTI","Școală gimnazială",73638,"PIELEŞTI","DJ"
"1661105297","SCOALA GIMNAZIALA PISCU VECHI","Școală gimnazială",73674,"PISCU VECHI","DJ"
"1661104821","LICEUL TEHNOLOGIC ""CONSTANTIN NICOLAESCU-PLOPSOR"" PLENITA","Liceu tehnologic / Școală profesională",73718,"PLENIŢA","DJ"
"1661101922","SCOALA GIMNAZIALA PLESOI","Școală gimnazială",73834,"PLEŞOI","DJ"
"1661105962","SCOALA GIMNAZIALA ""CONSTANTIN GHEORGHITA"" PODARI","Școală gimnazială",70129,"PODARI","DJ"
"1661101913","LICEUL TEORETIC ""GEORGE ST. MARINCU"" POIANA MARE","Liceu",73745,"POIANA MARE","DJ"
"1661105243","SCOALA GIMNAZIALA PREDESTI","Școală gimnazială",73781,"PREDEŞTI","DJ"
"1661104884","SCOALA GIMNAZIALA RADOVAN","Școală gimnazială",73861,"RADOVAN","DJ"
"1661105139","SCOALA GIMNAZIALA ""GH. JIENESCU"" RAST","Școală gimnazială",73914,"RAST","DJ"
"1661105157","SCOALA GIMNAZIALA ROBANESTII DE JOS","Școală gimnazială",73932,"ROBĂNEŞTII DE JOS","DJ"
"1661104373","SCOALA GIMNAZIALA ROJISTE","Școală gimnazială",71242,"ROJIŞTE","DJ"
"1661104717","SCOALA GIMNAZIALA SADOVA","Școală gimnazială",74000,"SADOVA","DJ"
"1661105894","SCOALA GIMNAZIALA SALCUTA","Școală gimnazială",74037,"SĂLCUŢA","DJ"
"1661102023","SCOALA GIMNAZIALA SCAESTI","Școală gimnazială",74082,"SCĂEŞTI","DJ"
"1661105935","SCOALA GIMNAZIALA SEACA DE CAMP","Școală gimnazială",74117,"SEACA DE CÂMP","DJ"
"1661105564","SCOALA GIMNAZIALA ""OPSICHIE CAZACU"" SEACA DE PADURE","Școală gimnazială",74144,"SEACA DE PĂDURE","DJ"
"1661105917","SCOALA GIMNAZIALA SECU","Școală gimnazială",74180,"SECU","DJ"
"1661105659","LICEUL TEHNOLOGIC ""HORIA VINTILA"" SEGARCEA","Liceu tehnologic / Școală profesională",70511,"SEGARCEA","DJ"
"1661104622","SCOALA GIMNAZIALA SEGARCEA","Școală gimnazială",70511,"SEGARCEA","DJ"
"1661105885","SCOALA GIMNAZIALA SILISTEA CRUCII","Școală gimnazială",74233,"SILIŞTEA CRUCII","DJ"
"1661105098","SCOALA GIMNAZIALA TALPAS","Școală gimnazială",72374,"TĂLPAŞ","DJ"
"1661105383","SCOALA GIMNAZIALA TEASC","Școală gimnazială",74331,"TEASC","DJ"
"1661104536","SCOALA GIMNAZIALA TERPEZITA","Școală gimnazială",74368,"TERPEZIŢA","DJ"
