"SIIIR","Denumire","Categorie","SIRUTA","Localitate","Judet"
"0761105036","LICEUL TEHNOLOGIC COŢUŞCA","Liceu tehnologic / Școală profesională",36818,"COŢUŞCA","BT"
"0761104528","LICEUL ""DIMITRIE CANTEMIR"" DARABANI","Liceu",35955,"DARABANI","BT"
"0761105045","LICEUL ""REGINA MARIA"" DOROHOI","Liceu",36015,"DOROHOI","BT"
"0761105253","SCOALA PROFESIONALA SPECIALA ""ION PILLAT’’ DOROHOI","Școală profesională / Învățământ dual",36015,"DOROHOI","BT"
"0761105194","LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" FLAMÂNZI","Liceu tehnologic / Școală profesională",38410,"NICOLAE BĂLCESCU","BT"
"0761104297","LICEUL TEHNOLOGIC PLOPENII MARI","Liceu tehnologic / Școală profesională",39499,"PLOPENII MARI","BT"
"0761104998","LICEUL TEORETIC ""ANASTASIE BASOTA"" POMÂRLA","Liceu",38553,"POMÂRLA","BT"
"0761100108","LICEUL TEORETIC ""DR. MIHAI CIUCA"" SAVENI","Liceu",36079,"SĂVENI","BT"
"0761105416","SCOALA PROFESIONALA ""SFANTUL AP.ANDREI"" SMIRDAN","Liceu tehnologic / Școală profesională",39042,"SMÂRDAN","BT"
"0761105407","LICEUL TEHNOLOGIC ""AL.VLAHUTA"" SENDRICENI","Liceu tehnologic / Școală profesională",39131,"ŞENDRICENI","BT"
"0761104926","LICEUL""STEFAN D. LUCHIAN’’ STEFANESTI","Liceu",39177,"ŞTEFĂNEŞTI","BT"
"0761104365","LICEUL TEHNOLOGIC TODIRENI","Liceu tehnologic / Școală profesională",39275,"TODIRENI","BT"
"0761105235","LICEUL ""DEMOSTENE BOTEZ"" TRUŞEŞTI","Liceu",39337,"TRUŞEŞTI","BT"
"0761105312","LICEUL TEHNOLOGIC ""STEFAN CEL MARE SI SFANT"" VORONA","Liceu tehnologic / Școală profesională",39881,"VORONA","BT"
"0861100509","Liceul 'Sextil Pușcariu' Bran","Liceu",40642,"BRAN","BV"
"0861100979","Colegiul Național Economic 'Andrei Bârseanu' Brașov","Colegiu",40205,"BRAŞOV","BV"
"0861100735","Colegiul Tehnic de Transporturi Brașov","Liceu tehnologic / Școală profesională",40205,"BRAŞOV","BV"
"0861100581","Colegiul Tehnic Energetic 'Remus Răduleț' Brașov","Colegiu",40205,"BRAŞOV","BV"
"0861101953","Colegiul Tehnic 'Maria Baiulescu' Brașov","Colegiu",40205,"BRAŞOV","BV"
"0861101831","Colegiul Tehnic 'Mircea Cristea' Brașov","Colegiu",40205,"BRAŞOV","BV"
"0861100495","Colegiul Tehnic 'Transilvania' Brașov","Liceu tehnologic / Școală profesională",40205,"BRAŞOV","BV"
"0861100866","Liceul Tehnologic Silvic 'Dr. Nicolae Rucăreanu' Brașov","Liceu",40205,"BRAŞOV","BV"
"0861100242","Școala Profesională Germană 'Kronstadt' Brașov","Liceu tehnologic / Școală profesională",40205,"BRAŞOV","BV"
"0861101338","Colegiul Tehnic 'Simion Mehedinți' Codlea","Liceu tehnologic / Școală profesională",40250,"CODLEA","BV"
"0861100604","Școala Profesională Specială Codlea","Liceu tehnologic / Școală profesională",40250,"CODLEA","BV"
"0861101347","Școala Gimnazială Comăna de Jos","Școală gimnazială",40866,"COMANA DE JOS","BV"
"0861102719","Centrul Școlar pentru Educație Incluzivă Făgăraș","Centru de Educație Incluzivă",40287,"FĂGĂRAŞ","BV"
"0861101103","Colegiul 'Aurel Vijoli' Făgăraș","Colegiu",40287,"FĂGĂRAŞ","BV"
"0861101261","Colegiul Național 'Doamna Stanca' Făgăraș","Colegiu",40287,"FĂGĂRAŞ","BV"
"0861100527","Liceul Tehnologic 'Dr. Ioan Șenchea' Făgăraș","Colegiu",40287,"FĂGĂRAŞ","BV"
"0861100613","Liceul 'Petru Rareș' Feldioara","Liceu",40964,"FELDIOARA","BV"
"0861101998","Școala Gimnazială Ormeniș","Școală gimnazială",41550,"ORMENIŞ","BV"
"0861101591","Liceul Teoretic 'Mihail Săulescu' Predeal","Liceu",40312,"PREDEAL","BV"
"0861100893","Colegiul pentru Agricultură și Industrie Alimentară 'Țara Bârsei' Prejmer","Colegiu",41676,"PREJMER","BV"
"0861100355","Școala Gimnazială 'Bethlen Samuel' Racoș","Școală gimnazială",41710,"RACOŞ","BV"
"0861100821","Liceul Tehnologic Râșnov","Liceu tehnologic / Școală profesională",40376,"RÂŞNOV","BV"
"0861101632","Liceul 'Șt.O.Iosif' Rupea","Liceu tehnologic / Școală profesională",40401,"RUPEA","BV"
"0861101148","Liceul Tehnologic 'Victor Jinga' Săcele","Școală postliceală",40447,"SĂCELE","BV"
"0861101641","Liceul Teoretic 'Zajzoni Rab Istvan' Săcele","Liceu",40447,"SĂCELE","BV"
"0861100545","Colegiul Tehnic 'Dr. Alexandru Bărbat' Victoria","Liceu tehnologic / Școală profesională",40474,"VICTORIA","BV"
"0861101799","Liceul Tehnologic 'Malaxa' Zărnești","Liceu tehnologic / Școală profesională",40508,"ZĂRNEŞTI","BV"
"1061104025","LICEUL TEHNOLOGIC ""SF. MUCENIC SAVA"" COMUNA BERCA","Liceu tehnologic / Școală profesională",45110,"BERCA","BZ"
"1061104301","CENTRUL ŞCOLAR DE EDUCAŢIE INCLUZIVĂ MUNICIPIUL BUZĂU","Centru de Educație Incluzivă",44827,"BUZĂU","BZ"
"1061104382","COLEGIUL ECONOMIC MUNICIPIUL BUZĂU","Colegiu",44827,"BUZĂU","BZ"
"1061103553","LICEUL AGRICOL ""Dr. C. ANGELESCU"" MUNICIPIUL BUZĂU","Liceu tehnologic / Școală profesională",44827,"BUZĂU","BZ"
"1061104518","LICEUL TEHNIC MUNICIPIUL BUZĂU","Liceu tehnologic / Școală profesională",44827,"BUZĂU","BZ"
"1061104812","LICEUL TEHNOLOGIC DE MESERII ȘI SERVICII MUNICIPIUL BUZĂU","Liceu tehnologic / Școală profesională",44827,"BUZĂU","BZ"
"1061106633","LICEUL TEHNOLOGIC ""DIMITRIE FILIPESCU"" MUNICIPIUL BUZĂU","Liceu tehnologic / Școală profesională",44827,"BUZĂU","BZ"
"1061104988","LICEUL TEHNOLOGIC ""GRIGORE C. MOISIL"" MUNICIPIUL BUZĂU","Liceu tehnologic / Școală profesională",44827,"BUZĂU","BZ"
"1061105044","LICEUL TEHNOLOGIC"" HENRI COANDĂ"" MUNICIPIUL BUZĂU","Liceu tehnologic / Școală profesională",44827,"BUZĂU","BZ"
"1061104251","LICEUL TEHNOLOGIC SPECIAL PENTRU COPII CU DEFICIENȚE AUDITIVE MUNICPIUL BUZĂU","Liceu tehnologic / Școală profesională",44827,"BUZĂU","BZ"
"1061104907","SEMINARUL TEOLOGIC ORTODOX ""CHESARIE EPISCOPUL"" MUNICIPIUL BUZĂU","Liceu",44827,"BUZĂU","BZ"
"1061104753","LICEUL TEHNOLOGIC COMUNA LOPĂTARI","Liceu tehnologic / Școală profesională",47195,"LOPĂTARI","BZ"
"1061104572","LICEUL TEHNOLOGIC, SAT MĂRGĂRIŢI COMUNA BECENI","Liceu tehnologic / Școală profesională",45085,"MĂRGĂRIŢI","BZ"
"1061104111","LICEUL TEORETIC ""NICOLAE IORGA"" ORAŞ NEHOIU","Liceu",47925,"NEHOIU","BZ"
"1061104165","LICEUL TEHNOLOGIC ORAŞ PĂTÂRLAGELE","Liceu",48334,"PĂTÂRLAGELE","BZ"
"1061104875","LICEUL TEHNOLOGIC ""I. A. RĂDULESCU POGONEANU"" ORAŞ POGOANELE","Liceu tehnologic / Școală profesională",48753,"POGOANELE","BZ"
"1061104156","CENTRUL ŞCOLAR DE EDUCAŢIE INCLUZIVĂ MUNICIPIUL RÎMNICU SĂRAT","Centru de Educație Incluzivă",44854,"RÂMNICU SĂRAT","BZ"
"1061106321","LICEUL TEHNOLOGIC ECONOMIC ""ELINA MATEI BASARAB"" MUNICIPIUL RÎMNICU SĂRAT","Liceu tehnologic / Școală profesională",44854,"RÂMNICU SĂRAT","BZ"
"1061104364","LICEUL TEHNOLOGIC ""VICTOR FRUNZĂ"" MUNICIPIUL RÎMNICU SĂRAT","Liceu tehnologic / Școală profesională",44854,"RÂMNICU SĂRAT","BZ"
"1061104599","LICEUL TEHNOLOGIC COMUNA RUŞEŢU","Liceu tehnologic / Școală profesională",49055,"RUŞEŢU","BZ"
"1061105053","LICEUL TEHNOLOGIC AGRICOL COMUNA SMEENI","Liceu tehnologic / Școală profesională",49554,"SMEENI","BZ"
"1061104649","LICEUL TEHNOLOGIC COMUNA VERNEŞTI","Liceu",50111,"VERNEŞTI","BZ"
"1261102992","ȘCOALA GIMNAZIALĂ ""ȘTEFAN PASCU"" APAHIDA","Școală gimnazială",55696,"APAHIDA","CJ"
"1261102938","ȘCOALA GIMNAZIALĂ BUZA, COM. BUZA","Școală gimnazială",56336,"BUZA","CJ"
"1261103491","COLEGIUL TEHNIC ""VICTOR UNGUREANU"" CÂMPIA TURZII","Colegiu",55366,"CÂMPIA TURZII","CJ"
"1261102825","COLEGIUL DE SERVICII ÎN TURISM ""NAPOCA"" CLUJ-NAPOCA","Școală postliceală",54984,"CLUJ-NAPOCA","CJ"
"1261103197","COLEGIUL ECONOMIC ""IULIAN POP"" CLUJ-NAPOCA","Liceu tehnologic / Școală profesională",54984,"CLUJ-NAPOCA","CJ"
"1261102635","COLEGIUL TEHNIC ""ANA ASLAN"" CLUJ-NAPOCA","Școală postliceală",54984,"CLUJ-NAPOCA","CJ"
"1261103274","COLEGIUL TEHNIC ""ANGHEL SALIGNY"" CLUJ-NAPOCA","Școală postliceală",54984,"CLUJ-NAPOCA","CJ"
"1261103975","COLEGIUL TEHNIC DE COMUNICAȚII ""AUGUSTIN MAIOR"" CLUJ-NAPOCA","Colegiu",54984,"CLUJ-NAPOCA","CJ"
"1261103256","COLEGIUL TEHNIC DE TRANSPORTURI ""TRANSILVANIA"" CLUJ-NAPOCA","Liceu tehnologic / Școală profesională",54984,"CLUJ-NAPOCA","CJ"
"1261104596","COLEGIUL TEHNIC ENERGETIC CLUJ-NAPOCA","Școală postliceală",54984,"CLUJ-NAPOCA","CJ"
"1261100244","COLEGIUL TEHNIC ""RALUCA RIPAN"" CLUJ-NAPOCA","Școală postliceală",54984,"CLUJ-NAPOCA","CJ"
"1261102291","LICEUL TEHNOLOGIC ""ALEXANDRU BORZA"" CLUJ-NAPOCA","Școală postliceală",54984,"CLUJ-NAPOCA","CJ"
"1261103003","LICEUL TEHNOLOGIC ""AUREL VLAICU"" CLUJ-NAPOCA","Liceu tehnologic / Școală profesională",54984,"CLUJ-NAPOCA","CJ"
"1261105041","LICEUL TEHNOLOGIC NR. 1 CLUJ-NAPOCA","Liceu tehnologic / Școală profesională",54984,"CLUJ-NAPOCA","CJ"
"1261104836","LICEUL TEOLOGIC REFORMAT CLUJ-NAPOCA","Liceu",54984,"CLUJ-NAPOCA","CJ"
"1261100045","ȘCOALA PROFESIONALĂ SPECIALĂ ""SAMUS"" CLUJ - NAPOCA","Liceu tehnologic / Școală profesională",54984,"CLUJ-NAPOCA","CJ"
"1261105032","LICEUL TEHNOLOGIC ""CONSTANTIN BRÂNCUȘI"" DEJ","Liceu",55017,"DEJ","CJ"
"1261104818","LICEUL TEHNOLOGIC ""SOMEȘ"" DEJ","Școală postliceală",55017,"DEJ","CJ"
"1261102395","LICEUL TEHNOLOGIC GHERLA","Liceu tehnologic / Școală profesională",55393,"GHERLA","CJ"
"1261102929","LICEUL TEORETIC ""GELU VOIEVOD"" GILĂU","Liceu",57911,"GILĂU","CJ"
"1261103039","LICEUL TEHNOLOGIC ""VLĂDEASA"" HUEDIN","Școală postliceală",55455,"HUEDIN","CJ"
"1261100018","ȘCOALA GIMNAZIALĂ ""LIVIU DAN"" MOCIU, COM. MOCIU","Școală gimnazială",58632,"MOCIU","CJ"
"1261102377","ȘCOALA PROFESIONALĂ RĂSCRUCI, COM. BONȚIDA","Liceu tehnologic / Școală profesională",56247,"RĂSCRUCI","CJ"
"1261100226","ȘCOALA GIMNAZIALĂ SIC, COM. SIC","Școală gimnazială",59425,"SIC","CJ"
"1261102341","COLEGIUL ""EMIL NEGRUȚIU"" TURDA","Colegiu",55268,"TURDA","CJ"
"1261103116","COLEGIUL TEHNIC TURDA","Colegiu",55268,"TURDA","CJ"
"1261103817","ȘCOALA PROFESIONALĂ POIANA TURDA","Liceu tehnologic / Școală profesională",55268,"TURDA","CJ"
"5161100769","LICEUL TEHNOLOGIC NR.1 BORCEA","Liceu tehnologic / Școală profesională",92970,"BORCEA","CL"
"5161100801","COLEGIUL ECONOMIC CALARASI","Colegiu",92578,"CĂLĂRAŞI","CL"
"5161103555","LICEUL ""DANUBIUS"" CALARASI","Liceu",92578,"CĂLĂRAŞI","CL"
"5161100986","LICEUL PEDAGOGIC ""STEFAN BANULESCU"" CALARASI","Liceu",92578,"CĂLĂRAŞI","CL"
"5161101096","LICEUL TEHNOLOGIC ""DAN MATEESCU"" CALARASI","Liceu",92578,"CĂLĂRAŞI","CL"
"5161100674","LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO CALARASI","Liceu",92578,"CĂLĂRAŞI","CL"
"5161100914","LICEUL TEHNOLOGIC ""SANDU ALDEA"" CALARASI","Liceu",92578,"CĂLĂRAŞI","CL"
"5161100023","LICEUL TEHNOLOGIC ""DUILIU ZAMFIRESCU"" DRAGALINA","Liceu tehnologic / Școală profesională",93496,"DRAGALINA","CL"
"5161100041","LICEUL TEHNOLOGIC NR.1 FUNDULEA","Liceu",103041,"FUNDULEA","CL"
"5161100032","LICEUL TEHNOLOGIC ""CONSTANTIN GEORGE CALINESCU"" GRADISTEA","Liceu",93673,"GRĂDIŞTEA","CL"
"5161100923","LICEUL ""ALEXANDRU ODOBESCU"" LEHLIU GARA","Liceu",93897,"LEHLIU-GARĂ","CL"
"5161103546","LICEUL TEHNOLOGIC ""ION GHICA"" OLTENITA","Liceu tehnologic / Școală profesională",100629,"OLTENIŢA","CL"
"5161100136","LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" OLTENITA","Liceu tehnologic / Școală profesională",100629,"OLTENIŢA","CL"
"1161103954","LICEUL „MATHIAS HAMMER“ ANINA","Liceu",50898,"ANINA","CS"
"1161104376","LICEUL ""HERCULES"" BAILE HERCULANE","Liceu",50932,"BĂILE HERCULANE","CS"
"1161103895","LICEUL TEHNOLOGIC BERZOVIA","Liceu tehnologic / Școală profesională",51519,"BERZOVIA","CS"
"1161103791","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ ""CHRISTIANA"" BOCŞA","Centru de Educație Incluzivă",50978,"BOCŞA","CS"
"1161103289","LICEUL TEHNOLOGIC ""CONSTANTIN LUCACI"" BOCŞA","Liceu",50978,"BOCŞA","CS"
"1161104123","LICEUL TEORETIC „EFTIMIE MURGU“ BOZOVICI","Liceu",51582,"BOZOVICI","CS"
"1161103633","LICEUL TEHNOLOGIC ""DACIA"" CARANSEBEŞ","Liceu",51029,"CARANSEBEŞ","CS"
"1161104037","LICEUL TEHNOLOGIC ""DECEBAL"" CARANSEBEŞ","Liceu",51029,"CARANSEBEŞ","CS"
"1161100101","LICEUL TEHNOLOGIC ""TRANDAFIR COCÂRLĂ"" CARANSEBEŞ","Liceu",51029,"CARANSEBEŞ","CS"
"1161104254","SEMINARUL TEOLOGIC ORTODOX ""EPISCOP IOAN POPASU"" CARANSEBEŞ","Liceu",51029,"CARANSEBEŞ","CS"
"1161103841","LICEUL TEORETIC BILINGV ROMÂNO-CROAT CARAŞOVA","Liceu",51813,"CARAŞOVA","CS"
"1161104245","LICEUL TEHNOLOGIC „NICOLAE STOICA DE HAŢEG“ MEHADIA","Liceu tehnologic / Școală profesională",53283,"MEHADIA","CS"
"1161103764","LICEUL TEHNOLOGIC ""CLISURA DUNĂRII"" MOLDOVA NOUĂ","Liceu",51065,"MOLDOVA NOUĂ","CS"
"1161103746","LICEUL TEHNOLOGIC „MIHAI NOVAC“ ORAVIŢA","Liceu tehnologic / Școală profesională",51127,"ORAVIŢA","CS"
"1161103687","LICEUL BĂNĂŢEAN OŢELU ROŞU","Liceu",51216,"OŢELU ROŞU","CS"
"1161103805","LICEUL TEHNOLOGIC „IOSIF CORIOLAN BURACU“ PRIGOR","Liceu",53586,"PRIGOR","CS"
"1161103936","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ ""AURORA"" REȘIȚA","Centru de Educație Incluzivă",50807,"REŞIŢA","CS"
"1161103262","COLEGIUL ECONOMIC AL BANATULUI MONTAN REŞIŢA","Colegiu",50807,"REŞIŢA","CS"
"1161104313","COLEGIUL TEHNIC REŞIŢA","Colegiu",50807,"REŞIŢA","CS"
"1161103877","LICEUL TEHNOLOGIC „SF.DIMITRIE“ TEREGOVA","Liceu",54289,"TEREGOVA","CS"
"1361100817","LICEUL TEHNOLOGIC ’JEAN DINU’ ADAMCLISI","Liceu tehnologic / Școală profesională",60892,"ADAMCLISI","CT"
"1361100681","LICEUL TEORETIC BĂNEASA","Liceu",61078,"BĂNEASA","CT"
"1361100731","LICEUL TEHNOLOGIC ’DOBROGEA’ CASTELU","Școală postliceală",61130,"CASTELU","CT"
"1361101257","LICEUL TEHNOLOGIC ’AXIOPOLIS’ CERNAVODĂ","Liceu tehnologic / Școală profesională",60785,"CERNAVODĂ","CT"
"1361101881","LICEUL TEHNOLOGIC CIOBANU","Școală profesională / Învățământ dual",61265,"CIOBANU","CT"
"1361101135","LICEUL COBADIN","Liceu",61327,"COBADIN","CT"
"1361100586","LICEUL TEHNOLOGIC COGEALAC","Liceu tehnologic / Școală profesională",61381,"COGEALAC","CT"
"1361101284","CENTRUL ŞCOLAR PENTRU EDUCAŢIE INCLUZIVĂ ’ALBATROS’ CONSTANŢA","Centru de Educație Incluzivă",60428,"CONSTANŢA","CT"
"1361105071","COLEGIUL COMERCIAL ’CAROL I’ CONSTANŢA","Liceu tehnologic / Școală profesională",60428,"CONSTANŢA","CT"
"1361100229","LICEUL DE MARINĂ CONSTANŢA","Liceu tehnologic / Școală profesională",60428,"CONSTANŢA","CT"
"1361100446","LICEUL ECONOMIC ’VIRGIL MADGEARU’ CONSTANŢA","Liceu tehnologic / Școală profesională",60428,"CONSTANŢA","CT"
"1361100862","LICEUL ENERGETIC CONSTANȚA","Liceu",60428,"CONSTANŢA","CT"
"1361101705","LICEUL TEHNOLOGIC ’C.A.ROSETTI’ CONSTANŢA","Școală postliceală",60428,"CONSTANŢA","CT"
"1361104952","LICEUL TEHNOLOGIC DE ELECTROTEHNICĂ ŞI TELECOMUNICAŢII CONSTANŢA","Liceu tehnologic / Școală profesională",60428,"CONSTANŢA","CT"
"1361100871","LICEUL TEHNOLOGIC ’DIMITRIE LEONIDA’ CONSTANŢA","Liceu tehnologic / Școală profesională",60428,"CONSTANŢA","CT"
"1361100116","LICEUL TEHNOLOGIC ’GHEORGHE DUCA’ CONSTANŢA","Liceu tehnologic / Școală profesională",60428,"CONSTANŢA","CT"
"1361100722","LICEUL TEHNOLOGIC ’GHEORGHE MIRON COSTIN’ CONSTANŢA","Liceu tehnologic / Școală profesională",60428,"CONSTANŢA","CT"
"1361101714","LICEUL TEHNOLOGIC ’IOAN N.ROMAN’ CONSTANŢA","Liceu",60428,"CONSTANŢA","CT"
"1361100699","LICEUL TEHNOLOGIC ’PONTICA’ CONSTANŢA","Liceu",60428,"CONSTANŢA","CT"
"1361101922","LICEUL TEHNOLOGIC ’TOMIS’ CONSTANŢA","Liceu tehnologic / Școală profesională",60428,"CONSTANŢA","CT"
"1361101483","SEMINARUL TEOLOGIC ORTODOX ’SFÂNTUL CUVIOS DIONISIE EXIGUUL’ CONSTANŢA","Liceu tehnologic / Școală profesională",60428,"CONSTANŢA","CT"
"1361100057","LICEUL TEHNOLOGIC CRUCEA","Liceu tehnologic / Școală profesională",61568,"CRUCEA","CT"
"1361105139","LICEUL TEHNOLOGIC ’NICOLAE ISTRĂŢOIU’ DELENI","Liceu tehnologic / Școală profesională",61684,"DELENI","CT"
"1361100107","LICEUL TEHNOLOGIC ’RADU PRIŞCU’ DOBROMIR","Liceu tehnologic / Școală profesională",61746,"DOBROMIR","CT"
"1361101108","LICEUL TEHNOLOGIC ’CARSIUM’ HÂRŞOVA","Liceu tehnologic / Școală profesională",60810,"HÂRŞOVA","CT"
"1361105207","LICEUL TEHNOLOGIC INDEPENDENŢA","Liceu tehnologic / Școală profesională",61880,"INDEPENDENŢA","CT"
"1361100125","COLEGIUL ECONOMIC MANGALIA","Liceu tehnologic / Școală profesională",60491,"MANGALIA","CT"
"1361105469","LICEUL TEHNOLOGIC ’ION BĂNESCU’ MANGALIA","Liceu tehnologic / Școală profesională",60491,"MANGALIA","CT"
"1361100912","LICEUL TEHNOLOGIC ’DRAGOMIR HURMUZESCU’ MEDGIDIA","Liceu tehnologic / Școală profesională",60856,"MEDGIDIA","CT"
"1361100559","LICEUL TEHNOLOGIC ’NICOLAE TITULESCU’ MEDGIDIA","Liceu tehnologic / Școală profesională",60856,"MEDGIDIA","CT"
"1361101058","LICEUL TEHNOLOGIC ’MIHAI VITEAZUL’ MIHAI VITEAZU","Liceu tehnologic / Școală profesională",62262,"MIHAI VITEAZU","CT"
"1361100903","LICEUL TEORETIC 'MIHAIL KOGĂLNICEANU' MIHAIL KOGĂLNICEANU","Liceu",62208,"MIHAIL KOGĂLNICEANU","CT"
"1361100636","LICEUL TEHNOLOGIC ’LAZĂR EDELEANU’ NĂVODARI","Liceu tehnologic / Școală profesională",60516,"NĂVODARI","CT"
"1361104907","LICEUL TEHNOLOGIC ’I.C.BRĂTIANU’ NICOLAE BĂLCESCU","Liceu tehnologic / Școală profesională",62459,"NICOLAE BĂLCESCU","CT"
"1361105184","LICEUL ’REGELE CAROL I’ OSTROV","Liceu",62547,"OSTROV","CT"
"1361105252","LICEUL TEHNOLOGIC ’ION PODARU’ OVIDIU","Liceu tehnologic / Școală profesională",60696,"OVIDIU","CT"
"1361105243","LICEUL AGRICOL POARTA ALBĂ","Liceu tehnologic / Școală profesională",62770,"POARTA ALBĂ","CT"
"1361101759","LICEUL TEORETIC ’EMIL RACOVIŢĂ’ TECHIRGHIOL","Liceu",60543,"TECHIRGHIOL","CT"
"1361100455","LICEUL TEHNOLOGIC TOPRAISAR","Liceu tehnologic / Școală profesională",63081,"TOPRAISAR","CT"
"1461100761","Liceul Tehnologic ""Baróti Szabó Dávid"" Baraolt","Liceu tehnologic / Școală profesională",63456,"BARAOLT","CV"
"1461100137","Liceul ""Kőrösi Csoma Sándor"" Covasna","Liceu",63535,"COVASNA","CV"
"1461100544","Liceul Tehnologic ""Nicolae Bălcescu"" Întorsura Buzăului","Liceu tehnologic / Școală profesională",63599,"ÎNTORSURA BUZĂULUI","CV"
"1461100779","Liceul Economic ""Berde Áron"" Sfântu Gheorghe","Liceu tehnologic / Școală profesională",63401,"SFÂNTU GHEORGHE","CV"
"1461100797","Liceul Tehnologic ""Constantin Brâncuși"" Sfântu Gheorghe","Liceu",63401,"SFÂNTU GHEORGHE","CV"
"1461100494","Liceul Tehnologic ""Puskás Tivadar"" Sfântu Gheorghe","Liceu tehnologic / Școală profesională",63401,"SFÂNTU GHEORGHE","CV"
"1461100422","Liceul Tehnologic ""Apor Péter"" Târgu Secuiesc","Liceu",63759,"TÂRGU SECUIESC","CV"
"1461100693","Liceul Tehnologic ""Gábor Áron"" Târgu Secuiesc","Liceu tehnologic / Școală profesională",63759,"TÂRGU SECUIESC","CV"
"1561100253","LICEUL TEHNOLOGIC ”UDREA BĂLEANU” BĂLENI","Liceu tehnologic / Școală profesională",66205,"BĂLENI-ROMÂNI","DB"
"1561101114","LICEUL ”AUREL RAINU” FIENI","Liceu",65618,"FIENI","DB"
"1561100289","LICEUL TEHNOLOGIC ”DR.C. ANGELESCU” GĂEȘTI","Liceu tehnologic / Școală profesională",65690,"GĂEŞTI","DB"
"1561101512","LICEUL TEHNOLOGIC ”IORDACHE GOLESCU” GĂEȘTI","Liceu tehnologic / Școală profesională",65690,"GĂEŞTI","DB"
"1561101702","LICEUL TEHNOLOGIC PETROL MORENI","Liceu",65850,"MORENI","DB"
"1561101245","LICEUL TEHNOLOGIC NUCET","Liceu tehnologic / Școală profesională",68299,"NUCET","DB"
"1561101195","LICEUL TEHNOLOGIC PUCIOASA","Liceu",65930,"PUCIOASA","DB"
"1561101019","LICEUL TEHNOLOGIC ”MARIN GRIGORE NĂSTASE” TĂRTĂȘEȘTI","Liceu tehnologic / Școală profesională",105543,"TĂRTĂŞEŞTI","DB"
"1561101584","COLEGIUL ECONOMIC ”ION GHICA” TÂRGOVIȘTE","Colegiu",65351,"TÂRGOVIŞTE","DB"
"1561101815","LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCOVEANU” TÂRGOVIȘTE","Liceu tehnologic / Școală profesională",65351,"TÂRGOVIŞTE","DB"
"1561101168","LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO TÂRGOVIȘTE","Liceu tehnologic / Școală profesională",65351,"TÂRGOVIŞTE","DB"
"1561100018","LICEUL TEHNOLOGIC ”NICOLAE CIORĂNESCU” TÂRGOVIȘTE","Liceu tehnologic / Școală profesională",65351,"TÂRGOVIŞTE","DB"
"1561100832","LICEUL TEHNOLOGIC ”SPIRU HARET” TÂRGOVIȘTE","Liceu tehnologic / Școală profesională",65351,"TÂRGOVIŞTE","DB"
"1561101792","LICEUL ”VOIEVODUL MIRCEA” TÂRGOVIȘTE","Liceu",65351,"TÂRGOVIŞTE","DB"
"1561101625","LICEUL TEHNOLOGIC ”GOGA IONESCU” TITU","Liceu tehnologic / Școală profesională",66090,"TITU","DB"
"1561100158","LICEUL TEORETIC ”MIHAI VITEAZUL” VIȘINA","Liceu",69349,"VIŞINA","DB"
"1561101141","LICEUL TEHNOLOGIC VOINEȘTI","Liceu tehnologic / Școală profesională",69535,"VOINEŞTI","DB"
"1661105528","LICEUL TEORETIC AMARASTII DE JOS","Liceu",70646,"AMĂRĂŞTII DE JOS","DJ"
"1661105451","SCOALA PROFESIONALA ""CONSTANTIN ARGETOIANU"" ARGETOAIA","Liceu tehnologic / Școală profesională",70753,"ARGETOAIA","DJ"
"1661104907","LICEUL TEHNOLOGIC ""STEFAN ANGHEL"" BAILESTI","Liceu tehnologic / Școală profesională",70325,"BĂILEŞTI","DJ"
"1661105813","LICEUL TEORETIC ""ADRIAN PAUNESCU"" BARCA","Liceu",70959,"BÂRCA","DJ"
"1661104857","LICEUL TEORETIC BECHET","Liceu",70888,"BECHET","DJ"
"1661105763","SCOALA GIMNAZIALA BISTRET","Școală gimnazială",70904,"BISTREŢ","DJ"
"1661104545","LICEUL TEHNOLOGIC ""STEFAN MILCU"" CALAFAT","Liceu tehnologic / Școală profesională",70361,"CALAFAT","DJ"
"1661106104","LICEUL TEHNOLOGIC ""PETRE BANITA"" CALARASI","Liceu tehnologic / Școală profesională",71616,"CĂLĂRAŞI","DJ"
"1661104762","LICEUL TEHNOLOGIC ""CONSTANTIN IANCULESCU"" CARCEA","Liceu tehnologic / Școală profesională",71901,"CÂRCEA","DJ"
"1661105876","SCOALA GIMNAZIALA ""INV. M. GEORGESCU"" CELARU","Școală gimnazială",71643,"CELARU","DJ"
"1661105216","LICEUL TEORETIC ""GH. VASILICHI"" CETATE","Liceu",71796,"CETATE","DJ"
"1661104554","COLEGIUL ECONOMIC ""GHEORGHE CHITU"" CRAIOVA","Colegiu",69919,"CRAIOVA","DJ"
"1661105071","LICEUL DE INDUSTRIE ALIMENTARA CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661104337","LICEUL ENERGETIC CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661104708","LICEUL ""MATEI BASARAB"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
