"SIIIR","Denumire","Categorie","SIRUTA","Localitate","Judet"
"2961107161","LICEUL TEHNOLOGIC DE SERVICII ""SFÂNTUL APOSTOL ANDREI"", MUNICIPIUL PLOIEȘTI","Liceu",130543,"PLOIEŞTI","PH"
"2961102278","LICEUL TEHNOLOGIC DE TRANSPORTURI, MUNICIPIUL PLOIEȘTI","Școală profesională / Învățământ dual",130543,"PLOIEŞTI","PH"
"2961102821","LICEUL TEHNOLOGIC ENERGETIC ""ELIE RADU"", MUNICIPIUL PLOIEȘTI","Liceu",130543,"PLOIEŞTI","PH"
"2961101847","LICEUL TEHNOLOGIC ""LAZĂR EDELEANU"", MUNICIPIUL PLOIEȘTI","Liceu",130543,"PLOIEŞTI","PH"
"2961102129","LICEUL TEHNOLOGIC ""TOMA SOCOLESCU"", MUNICIPIUL PLOIEȘTI","Liceu",130543,"PLOIEŞTI","PH"
"2961107437","LICEUL TEHNOLOGIC ""1 MAI"", MUNICIPIUL PLOIEȘTI","Liceu tehnologic / Școală profesională",130543,"PLOIEŞTI","PH"
"2961107283","ȘCOALA GIMNAZIALĂ ""TOMA CARAGIU"", MUNICIPIUL PLOIEȘTI","Școală gimnazială",130543,"PLOIEŞTI","PH"
"2961102798","LICEUL ""CAROL I "", ORAȘUL PLOPENI","Liceu",131452,"PLOPENI","PH"
"2961102441","ȘCOALA PROFESIONALĂ, COMUNA SÂNGERU","Liceu tehnologic / Școală profesională",135253,"SÂNGERU","PH"
"2961102658","COLEGIUL ""MIHAIL CANTACUZINO"", ORAȘUL SINAIA","Colegiu",131559,"SINAIA","PH"
"2961102604","LICEUL TEORETIC ""ȘERBAN VODĂ"", ORAȘUL SLĂNIC","Liceu",131586,"SLĂNIC","PH"
"2961102988","LICEUL TEHNOLOGIC ""CAROL I"", COMUNA VALEA DOFTANEI","Liceu tehnologic / Școală profesională",136116,"TEŞILA","PH"
"2961102753","LICEUL TEHNOLOGIC ""GHEORGHE IONESCU-SISEȘTI"", COMUNA VALEA CĂLUGĂREASCĂ","Liceu",135958,"VALEA CĂLUGĂREASCĂ","PH"
"2961103035","LICEUL TEHNOLOGIC AGROMONTAN ""ROMEO CONSTANTINESCU"", ORAȘUL VĂLENII DE MUNTE","Liceu tehnologic / Școală profesională",131826,"VĂLENII DE MUNTE","PH"
"3261101724","COLEGIUL TEHNIC ""AUGUST TREBONIU LAURIAN"" AGNITA","Colegiu",143691,"AGNITA","SB"
"3261102024","LICEUL TEHNOLOGIC MÂRŞA","Liceu tehnologic / Școală profesională",144063,"AVRIG","SB"
"3261100171","LICEUL TEHNOLOGIC ""NICOLAE TECLU"" COPȘA MICĂ","Liceu tehnologic / Școală profesională",143780,"COPŞA MICĂ","SB"
"3261100094","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ DUMBRĂVENI","Centru special de educație incluzivă",143815,"DUMBRĂVENI","SB"
"3261101145","LICEUL ""TIMOTEI CIPARIU"" DUMBRĂVENI","Liceu tehnologic / Școală profesională",143815,"DUMBRĂVENI","SB"
"3261101882","COLEGIUL ""ŞCOALA NAŢIONALĂ DE GAZ"" MEDIAŞ","Colegiu",143628,"MEDIAŞ","SB"
"3261101692","COLEGIUL TEHNIC ""MEDIENSIS"" MEDIAŞ","Colegiu",143628,"MEDIAŞ","SB"
"3261101543","LICEUL TEHNOLOGIC ''AUTOMECANICA'' MEDIAȘ","Liceu",143628,"MEDIAŞ","SB"
"3261101294","LICEUL TEHNOLOGIC ""ILIE MĂCELARIU"" MIERCUREA SIBIULUI","Liceu tehnologic / Școală profesională",144937,"MIERCUREA SIBIULUI","SB"
"3261102286","LICEUL TEHNOLOGIC CONSTRUCȚII ȘI ARHITECTURĂ ""CAROL I"" SIBIU","Liceu",143469,"SIBIU","SB"
"3261100067","LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ ""TEREZIANUM"" SIBIU","Liceu",143469,"SIBIU","SB"
"3261101204","LICEUL TEHNOLOGIC ""HENRI COANDĂ"" SIBIU","Liceu",143469,"SIBIU","SB"
"3261101597","LICEUL TEHNOLOGIC ""INDEPENDENŢA"" SIBIU","Liceu",143469,"SIBIU","SB"
"3261100189","LICEUL TEORETIC ""CONSTANTIN NOICA"" SIBIU","Liceu",143469,"SIBIU","SB"
"3261101769","LICEUL TEHNOLOGIC ""JOHANNES LEBEL"" TĂLMACIU","Liceu tehnologic / Școală profesională",145836,"TĂLMACIU","SB"
"3161104317","COLEGIUL TEHNIC ""IULIU MANIU"" ȘIMLEU SILVANIEI","Colegiu",139893,"ŞIMLEU SILVANIEI","SJ"
"3161100123","LICEUL TEHNOLOGIC ""IOAN OSSIAN"" ȘIMLEU SILVANIEI","Liceu tehnologic / Școală profesională",139893,"ŞIMLEU SILVANIEI","SJ"
"3161100489","LICEUL TEHNOLOGIC ""MIHAI VITEAZUL"" ZALĂU","Liceu tehnologic / Școală profesională",139713,"ZALĂU","SJ"
"3161100878","LICEUL TEHNOLOGIC ""VOIEVODUL GELU"" ZALĂU","Liceu tehnologic / Școală profesională",139713,"ZALĂU","SJ"
"3161101047","ȘCOALA POSTLICEALĂ SANITARĂ ZALĂU","Școală postliceală",139713,"ZALĂU","SJ"
"3061101953","LICEUL TEHNOLOGIC ""IULIU MANIU"" CAREI","Liceu",136535,"CAREI","SM"
"3061101347","LICEUL TEHNOLOGIC ""SIMION BĂRNUȚIU"" CAREI","Liceu",136535,"CAREI","SM"
"3061101469","LICEUL TEHNOLOGIC ""GEORGE BARIȚIU"" LIVADA","Liceu",138048,"LIVADA","SM"
"3061102425","COLEGIUL ECONOMIC ""GHEORGHE DRAGOȘ"" SATU MARE","Colegiu",136492,"SATU MARE","SM"
"3061102633","COLEGIUL NATIONAL ""KOLCSEY FERENC"" SATU MARE","Colegiu",136492,"SATU MARE","SM"
"3061101822","LICEUL REFORMAT SATU MARE","Liceu",136492,"SATU MARE","SM"
"3061101243","LICEUL TEHNOLOGIC ""CONSTANTIN BRÂNCUȘI"" SATU MARE","Liceu",136492,"SATU MARE","SM"
"3061102687","LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ ""GEORGE EMIL PALADE"" SATU MARE","Liceu",136492,"SATU MARE","SM"
"3061101216","LICEUL TEHNOLOGIC ""ELISA ZAMFIRESCU"" SATU MARE","Liceu",136492,"SATU MARE","SM"
"3061102651","LICEUL TEHNOLOGIC ""ION I. C. BRĂTIANU"" SATU MARE","Liceu",136492,"SATU MARE","SM"
"3061101225","LICEUL TEHNOLOGIC ""UNIO-TRAIAN VUIA"" SATU MARE","Liceu",136492,"SATU MARE","SM"
"3061102511","ȘCOALA POSTLICEALĂ SANITARĂ SATU MARE","Școală postliceală",136492,"SATU MARE","SM"
"3361108101","LICEUL TEHNOLOGIC ”ȘTEFAN CEL MARE” CAJVANA","Liceu",147642,"CAJVANA","SV"
"3361102805","COLEGIUL SILVIC ""BUCOVINA"" CÂMPULUNG MOLDOVENESC","Colegiu",146511,"CÂMPULUNG MOLDOVENESC","SV"
"3361102624","LICEUL TEHNOLOGIC NR. 1 CÂMPULUNG MOLDOVENESC","Liceu",146511,"CÂMPULUNG MOLDOVENESC","SV"
"3361107882","COLEGIUL ""VASILE LOVINESCU"" FĂLTICENI","Colegiu",146548,"FĂLTICENI","SV"
"3361103946","COLEGIUL ""ALEXANDRU CEL BUN"" GURA HUMORULUI","Colegiu",146593,"GURA HUMORULUI","SV"
"3361108128","COLEGIUL TEHNIC ""LAȚCU VODĂ"" SIRET","Colegiu",146664,"SIRET","SV"
"3361103186","LICEUL TEHNOLOGIC ""TOMȘA VODĂ"" SOLCA","Liceu",146717,"SOLCA","SV"
"3361104056","COLEGIUL ECONOMIC ""DIMITRIE CANTEMIR"" SUCEAVA","Colegiu",146272,"SUCEAVA","SV"
"3361102859","COLEGIUL TEHNIC ""ALEXANDRU IOAN CUZA"" SUCEAVA","Colegiu",146272,"SUCEAVA","SV"
"3361102728","COLEGIUL TEHNIC ""PETRU MUȘAT"" SUCEAVA","Colegiu",146272,"SUCEAVA","SV"
"3361104169","COLEGIUL TEHNIC ""SAMUIL ISOPESCU"" SUCEAVA","Colegiu",146272,"SUCEAVA","SV"
"3361102963","ȘCOALA POSTLICEALĂ SANITARĂ SUCEAVA","Școală postliceală",146272,"SUCEAVA","SV"
"3361100138","LICEUL TEHNOLOGIC ""VASILE DEAC"" VATRA DORNEI","Liceu",146753,"VATRA DORNEI","SV"
"3661100423","LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"" TULCEA","Liceu",159623,"TULCEA","TL"
"3661101537","LICEUL TEHNOLOGIC ""BRAD SEGAL"" TULCEA","Liceu",159623,"TULCEA","TL"
"3661100726","LICEUL TEHNOLOGIC ""HENRI COANDĂ"" TULCEA","Liceu",159623,"TULCEA","TL"
"3561101077","LICEUL TEHNOLOGIC JIMBOLIA","Liceu",155500,"JIMBOLIA","TM"
"3561100809","LICEUL TEHNOLOGIC ""AUREL VLAICU"" LUGOJ","Liceu",155369,"LUGOJ","TM"
"3561101294","LICEUL TEORETIC ""IULIA HAȘDEU"" LUGOJ","Liceu",155369,"LUGOJ","TM"
"3561101181","COLEGIUL NAȚIONAL ""ANA ASLAN"" TIMIȘOARA","Colegiu",155252,"TIMIŞOARA","TM"
"3561100958","LICEUL TEHNOLOGIC ""AZUR"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561102146","LICEUL TEHNOLOGIC ENERGETIC ""REGELE FERDINAND I "" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561100022","LICEUL TEHNOLOGIC TRANSPORTURI AUTO TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561101466","LICEUL TEOLOGIC PENTICOSTAL LOGOS TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561100153","LICEUL TEORETIC ""BARTÓK BÉLA"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3591106934","UNIV DE ȘTIINȚE AGRICOLE ȘI MEDICINĂ VETERINARĂ A BANATULUI ""REGELE MIHAI I AL ROMÂNIEI"" TIMIȘOARA","Comisie universități",155252,"TIMIŞOARA","TM"
"3461103596","ȘCOALA POSTLICEALĂ SANITARĂ ALEXANDRIA","Școală postliceală",151807,"ALEXANDRIA","TR"
"3461101029","LICEUL TEHNOLOGIC ""GENERAL DAVID PRAPORGESCU"" TURNU MĂGURELE","Liceu",151692,"TURNU MĂGURELE","TR"
"3861100085","LICEUL TEHNOLOGIC BRATIANU, MUN. DRAGASANI","Liceu",167990,"DRĂGĂŞANI","VL"
"3861100578","COLEGIUL ENERGETIC, MUN. RM. VALCEA","Colegiu",167482,"RÂMNICU VÂLCEA","VL"
"3861101276","LICEUL SANITAR ""ANTIM IVIREANU"", MUN. RM. VALCEA","Liceu",167482,"RÂMNICU VÂLCEA","VL"
"3861100682","LICEUL TEHNOLOGIC CAPITAN NICOLAE PLESOIANU, MUN. RM. VALCEA","Liceu",167482,"RÂMNICU VÂLCEA","VL"
"3861100601","LICEUL TEHNOLOGIC FERDINAND I, MUN. RM. VALCEA","Liceu tehnologic / Școală profesională",167482,"RÂMNICU VÂLCEA","VL"
"3861100976","LICEUL TEHNOLOGIC FORESTIER, MUN. RM. VALCEA","Liceu",167482,"RÂMNICU VÂLCEA","VL"
"3861100994","LICEUL TEHNOLOGIC GENERAL MAGHERU, MUN. RM. VALCEA","Liceu",167482,"RÂMNICU VÂLCEA","VL"
"3961100147","COLEGIUL TEHNIC ""GHEORGHE BALS"" ADJUD","Școală profesională / Învățământ dual",174879,"ADJUD","VN"
"3961100676","LICEUL TEORETIC ""GRIGORE GHEBA"" DUMITRESTI","Liceu",175992,"DUMITREŞTI","VN"
"3961100812","CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA ""ELENA DOAMNA"" FOCSANI","Centru de Educație Incluzivă",174753,"FOCŞANI","VN"
"3961100839","COLEGIUL ECONOMIC ""MIHAIL KOGALNICEANU"" FOCSANI","Liceu tehnologic / Școală profesională",174753,"FOCŞANI","VN"
"3961101062","COLEGIUL TEHNIC AUTO ""TRAIAN VUIA"" FOCSANI","Școală postliceală",174753,"FOCŞANI","VN"
"3961100382","COLEGIUL TEHNIC ""EDMOND NICOLAU"" FOCSANI","Liceu tehnologic / Școală profesională",174753,"FOCŞANI","VN"
"3961105265","COLEGIUL TEHNIC ""GHEORGHE ASACHI"" FOCSANI","Colegiu",174753,"FOCŞANI","VN"
"3961100459","COLEGIUL TEHNIC ""ION MINCU"" FOCSANI","Liceu tehnologic / Școală profesională",174753,"FOCŞANI","VN"
"3961100875","COLEGIUL TEHNIC ""VALERIU D. COTEA"" FOCSANI","Școală postliceală",174753,"FOCŞANI","VN"
"3961100468","LICEUL TEHNOLOGIC ""G.G. LONGINESCU"" FOCSANI","Liceu tehnologic / Școală profesională",174753,"FOCŞANI","VN"
"3961100536","SCOALA POSTLICEALA SANITARA ""HIPPOCRATE"" FOCSANI","Școală postliceală",174753,"FOCŞANI","VN"
"3961100717","LICEUL TEHNOLOGIC ""EREMIA GRIGORESCU"" MARASESTI","Liceu tehnologic / Școală profesională",174931,"MĂRĂŞEŞTI","VN"
"3961100156","LICEUL DE AGRICULTURA SI INDUSTRIE ALIMENTARA ODOBESTI",NA,175028,"ODOBEŞTI","VN"
"3961105351","LICEUL TEHNOLOGIC ""ALEXANDRU IOAN CUZA"" PANCIU","Școală postliceală",175064,"PANCIU","VN"
"3961101053","LICEUL ""SIMION MEHEDINTI"" VIDRA","Școală postliceală",178386,"VIDRA","VN"
"3761104154","LICEUL TEHNOLOGIC ""ALEXANDRU IOAN CUZA"", MUN. BÂRLAD","Liceu",161801,"BÂRLAD","VS"
"3761105259","LICEUL TEORETIC ""MIHAI EMINESCU"", MUN. BÂRLAD","Liceu",161801,"BÂRLAD","VS"
"3761105223","LICEUL ""ȘTEFAN CEL MARE"", SAT CODĂEȘTI","Liceu",163011,"CODĂEŞTI","VS"
"3761100123","COLEGIUL AGRICOL ""DIMITRIE CANTEMIR"", MUN. HUŞI","Liceu tehnologic / Școală profesională",161838,"HUŞI","VS"
"3761107537","LICEUL TEHNOLOGIC ""IOAN CORIVAN"", MUN. HUŞI","Liceu tehnologic / Școală profesională",161838,"HUŞI","VS"
"3761104213","SEMINARUL TEOLOGIC ORTODOX ""SF. IOAN GURĂ DE AUR"", MUN. HUȘI","Liceu",161838,"HUŞI","VS"
"3761104507","LICEUL TEHNOLOGIC ""GHENUȚĂ COMAN"", ORAȘ MURGENI","Liceu tehnologic / Școală profesională",164990,"MURGENI","VS"
"3761107501","LICEUL TEHNOLOGIC, SAT PUIEȘTI","Liceu tehnologic / Școală profesională",165489,"PUIEŞTI","VS"
"3761100132","COLEGIUL ECONOMIC ""ANGHEL RUGINĂ"", MUN. VASLUI","Colegiu",161954,"VASLUI","VS"
"3761104466","LICEUL CU PROGRAM SPORTIV, MUN. VASLUI","Liceu",161954,"VASLUI","VS"
"3761104371","LICEUL ""ȘTEFAN PROCOPIU"", MUN. VASLUI","Liceu",161954,"VASLUI","VS"
"3761100141","LICEUL TEHNOLOGIC ""ION MINCU"", MUN. VASLUI","Liceu tehnologic / Școală profesională",161954,"VASLUI","VS"
