"siiir","denumire","categorie","siruta","localitate","judet"
"2261106338","LICEUL TEHNOLOGIC ""PETRE P.CARP"", ȚIBĂNEȘTI","Liceu tehnologic / Școală profesională","99799","ŢIBĂNEŞTI","IS"
"2261105138","LICEUL TEHNOLOGIC, VLĂDENI","Liceu tehnologic / Școală profesională","100157","VLĂDENI","IS"
"2561102189","COLEGIUL TEHNOLOGIC ""CONSTANTIN BRÂNCOVEANU""","Colegiu","109933","BAIA DE ARAMĂ","MH"
"2561102049","LICEUL TEORETIC CUJMIR","Liceu","111453","CUJMIR","MH"
"2561102352","COLEGIUL NAȚIONAL ECONOMIC ""THEODOR COSTESCU""","Liceu tehnologic / Școală profesională","109782","DROBETA-TURNU SEVERIN","MH"
"2561101794","COLEGIUL NAȚIONAL ""GHEORGHE ȚIȚEICA""","Colegiu","109782","DROBETA-TURNU SEVERIN","MH"
"2561101984","COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN ODOBLEJA""","Colegiu","109782","DROBETA-TURNU SEVERIN","MH"
"2561101378","COLEGIUL NAȚIONAL ""TRAIAN""","Colegiu","109782","DROBETA-TURNU SEVERIN","MH"
"2561101975","LICEUL DE ARTE ""I.ȘT.PAULIAN""","Liceu","109782","DROBETA-TURNU SEVERIN","MH"
"2561101387","LICEUL DE TRANSPORTURI AUTO","Liceu","109782","DROBETA-TURNU SEVERIN","MH"
"2561101903","LICEUL TEHNOLOGIC „DECEBAL""","Liceu","109782","DROBETA-TURNU SEVERIN","MH"
"2561102144","LICEUL TEHNOLOGIC „DOMNUL TUDOR""","Liceu","109782","DROBETA-TURNU SEVERIN","MH"
"2561102108","LICEUL TEHNOLOGIC „LORIN SĂLĂGEAN""","Colegiu","109782","DROBETA-TURNU SEVERIN","MH"
"2561101609","LICEUL TEHNOLOGIC SPECIAL DROBETA","Liceu tehnologic / Școală profesională","109782","DROBETA-TURNU SEVERIN","MH"
"2561102085","LICEUL TEHNOLOGIC HALÂNGA","Liceu tehnologic / Școală profesională","112496","HALÂNGA","MH"
"2561102153","LICEUL TEHNOLOGIC „DIERNA""","Școală postliceală","110072","ORŞOVA","MH"
"2561102013","LICEUL TEORETIC ""TRAIAN LALESCU""","Liceu","110072","ORŞOVA","MH"
"2561102524","LICEUL TEHNOLOGIC ""MATEI BASARAB""","Liceu tehnologic / Școală profesională","110125","STREHAIA","MH"
"2561101844","LICEUL TEHNOLOGIC ""TUDOR VLADIMIRESCU""","Liceu tehnologic / Școală profesională","109835","ŞIMIAN","MH"
"2561100011","LICEUL TEORETIC ""GHEORGHE IONESCU ȘIȘEȘTI""","Liceu","113634","ŞIŞEŞTI","MH"
"2561102266","LICEUL TEORETIC ""DR.VICTOR GOMOIU""","Liceu","110241","VÂNJU MARE","MH"
"2461101895","CENTRUL SCOLAR DE EDUCATIE INCLUZIVA BAIA MARE","Centru de Educație Incluzivă","106327","BAIA MARE","MM"
"2461101194","COLEGIUL DE ARTE BAIA MARE","Colegiu","106327","BAIA MARE","MM"
"2461100709","COLEGIUL ECONOMIC ""NICOLAE TITULESCU"" BAIA MARE","Liceu tehnologic / Școală profesională","106327","BAIA MARE","MM"
"2461103323","COLEGIUL NATIONAL ""GHEORGHE SINCAI"" BAIA MARE","Colegiu","106327","BAIA MARE","MM"
"2461100894","COLEGIUL NATIONAL ""MIHAI EMINESCU"" BAIA MARE","Colegiu","106327","BAIA MARE","MM"
"2461100718","COLEGIUL NATIONAL ""VASILE LUCACIU"" BAIA MARE","Colegiu","106327","BAIA MARE","MM"
"2461101149","COLEGIUL TEHNIC ""ANGHEL SALIGNY"" BAIA MARE","Colegiu","106327","BAIA MARE","MM"
"2461101868","COLEGIUL TEHNIC ""AUREL VLAICU"" BAIA MARE","Liceu tehnologic / Școală profesională","106327","BAIA MARE","MM"
"2461100487","COLEGIUL TEHNIC ""CD NENITESCU"" BAIA MARE","Colegiu","106327","BAIA MARE","MM"
"2461100564","COLEGIUL TEHNIC ""GEORGE BARITIU"" BAIA MARE","Colegiu","106327","BAIA MARE","MM"
"2461101081","LICEUL CU PROGRAM SPORTIV BAIA MARE","Liceu","106327","BAIA MARE","MM"
"2461100347","LICEUL TEHNOLOGIC ""TRANSILVANIA"" BAIA MARE","Liceu tehnologic / Școală profesională","106327","BAIA MARE","MM"
"2461100799","LICEUL TEORETIC ""EMIL RACOVITA"" BAIA MARE","Liceu","106327","BAIA MARE","MM"
"2461101565","LICEUL TEORETIC ""NEMETH LASZLO"" BAIA MARE","Liceu","106327","BAIA MARE","MM"
"2461100148","SEMINARUL TEOLOGIC LICEAL ""SF. IOSIF MARTURISITORUL"" BAIA MARE","Liceu","106327","BAIA MARE","MM"
"2461101167","LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO BAIA SPRIE","Liceu tehnologic / Școală profesională","106693","BAIA SPRIE","MM"
"2461103332","LICEUL BORSA","Liceu","106755","BORŞA","MM"
"2461100962","COLEGIUL ECONOMIC ""PINTEA VITEAZUL"" CAVNIC","Liceu tehnologic / Școală profesională","106791","CAVNIC","MM"
"2461101271","LICEUL TEHNOLOGIC OCNA SUGATAG","Liceu tehnologic / Școală profesională","108419","OCNA ŞUGATAG","MM"
"2461100112","LICEUL TEHNOLOGIC ""ALEXANDRU FILIPASCU"" PETROVA","Liceu tehnologic / Școală profesională","108464","PETROVA","MM"
"2461100157","LICEUL TEHNOLOGIC POIENILE DE SUB MUNTE","Liceu tehnologic / Școală profesională","108482","POIENILE DE SUB MUNTE","MM"
"2461103314","LICEUL TEHNOLOGIC REPEDEA","Liceu","108605","REPEDEA","MM"
"2461101746","LICEUL TEHNOLOGIC ""OCTAVIAN GOGA"" ROZAVLEA","Liceu tehnologic / Școală profesională","108678","ROZAVLEA","MM"
"2461100424","LICEUL TEHNOLOGIC RUSCOVA","Liceu tehnologic / Școală profesională","108703","RUSCOVA","MM"
"2461100053","LICEUL TEHNOLOGIC AGRICOL ""ALEXIU BERINDE"" SEINI","Liceu tehnologic / Școală profesională","108972","SEINI","MM"
"2461103341","CENTRUL SCOLAR DE EDUCATIE INCLUZIVA SIGHETU MARMATIEI","Centru de Educație Incluzivă","106568","SIGHETU MARMAŢIEI","MM"
"2461100216","COLEGIUL NATIONAL ""DRAGOS VODA"" SIGHETU MARMATIEI","Colegiu","106568","SIGHETU MARMAŢIEI","MM"
"2461100501","COLEGIUL NATIONAL PEDAGOGIC ""REGELE FERDINAND"" SIGHETU MARMATIEI","Colegiu","106568","SIGHETU MARMAŢIEI","MM"
"2461100822","LICEUL PEDAGOGIC ""TARAS SEVCENKO"" SIGHETU MARMATIEI","Liceu","106568","SIGHETU MARMAŢIEI","MM"
"2461101407","LICEUL TEHNOLOGIC FORESTIER SIGHETU MARMATIEI","Liceu","106568","SIGHETU MARMAŢIEI","MM"
"2461103282","LICEUL TEHNOLOGIC ""MARMATIA"" SIGHETU MARMATIEI","Liceu tehnologic / Școală profesională","106568","SIGHETU MARMAŢIEI","MM"
"2461100998","LICEUL TEORETIC ""LEOWEY KLARA"" SIGHETU MARMATIEI","Liceu","106568","SIGHETU MARMAŢIEI","MM"
"2461103368","LICEUL TEORETIC ""IOAN BUTEANU"" SOMCUTA MARE","Liceu","109185","ŞOMCUŢA MARE","MM"
"2461100686","LICEUL TEHNOLOGIC ""TRAIAN VUIA"" TAUTII-MAGHERAUS","Liceu tehnologic / Școală profesională","106470","TĂUŢII-MĂGHERĂUŞ","MM"
"2461100804","CENTRUL SCOLAR DE EDUCATIE INCLUZIVA TARGU LAPUS","Centru de Educație Incluzivă","106826","TÂRGU LĂPUŞ","MM"
"2461100573","LICEUL TEHNOLOGIC ""GRIGORE C MOISIL"" TARGU LAPUS","Liceu tehnologic / Școală profesională","106826","TÂRGU LĂPUŞ","MM"
"2461101877","LICEUL TEORETIC ""PETRU RARES"" TARGU LAPUS","Liceu","106826","TÂRGU LĂPUŞ","MM"
"2461100908","LICEUL TEHNOLOGIC ""DR. FLORIAN ULMEANU"" ULMENI","Liceu tehnologic / Școală profesională","109274","ULMENI","MM"
"2461100614","CENTRUL SCOLAR DE EDUCATIE INCLUZIVA VISEU DE SUS","Centru special de educație incluzivă","106988","VIŞEU DE SUS","MM"
"2461101122","LICEUL TEHNOLOGIC VISEU DE SUS","Liceu tehnologic / Școală profesională","106988","VIŞEU DE SUS","MM"
"2461101416","LICEUL TEORETIC ""BOGDAN VODA"" VISEU DE SUS","Liceu","106988","VIŞEU DE SUS","MM"
"2461101217","SCOALA PROFESIONALA VISEU DE SUS","Liceu tehnologic / Școală profesională","106988","VIŞEU DE SUS","MM"
"2661108266","LICEUL TEHNOLOGIC ""VASILE NETEA"" DEDA","Liceu tehnologic / Școală profesională","116554","DEDA","MS"
"2661104886","LICEUL SILVIC GURGHIU","Liceu","117328","GURGHIU","MS"
"2661100032","LICEUL TEHNOLOGIC IERNUT","Liceu tehnologic / Școală profesională","117836","IERNUT","MS"
"2661104262","LICEUL TEHNOLOGIC NR.1 LUDUȘ","Liceu tehnologic / Școală profesională","114729","LUDUŞ","MS"
"2661105037","LICEUL TEORETIC ""BOCSKAI ISTVAN"" MIERCUREA NIRAJULUI","Liceu","118290","MIERCUREA NIRAJULUI","MS"
"2661104235","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ NR. 3 REGHIN","Centru special de educație incluzivă","114818","REGHIN","MS"
"2661104384","LICEUL TEHNOLOGIC ""IOAN BOJOR"" REGHIN","Liceu tehnologic / Școală profesională","114818","REGHIN","MS"
"2661104018","LICEUL TEHNOLOGIC ""LUCIAN BLAGA"" REGHIN","Liceu tehnologic / Școală profesională","114818","REGHIN","MS"
"2661105218","LICEUL TEHNOLOGIC ""PETRU MAIOR"" REGHIN","Liceu tehnologic / Școală profesională","114818","REGHIN","MS"
"2661104791","LICEUL TEORETIC ""SAMUIL MICU"" SĂRMAȘU","Liceu","119251","SARMAŞU","MS"
"2661100014","LICEUL TEHNOLOGIC ""SFÂNTUL GHEORGHE"" SÂNGEORGIU DE PĂDURE","Liceu tehnologic / Școală profesională","119340","SÂNGEORGIU DE PĂDURE","MS"
"2661104764","COLEGIUL NAȚIONAL ""MIRCEA ELIADE"" SIGHIȘOARA","Colegiu","114523","SIGHIŞOARA","MS"
"2661105132","LICEUL TEHNOLOGIC NR.1 SIGHIȘOARA","Liceu tehnologic / Școală profesională","114523","SIGHIŞOARA","MS"
"2661103935","LICEUL TEORETIC ""JOSEPH HALTRICH"" SIGHIȘOARA","Liceu","114523","SIGHIŞOARA","MS"
"2661105209","LICEUL TEHNOLOGIC ""DOMOKOS KAZMER"" SOVATA","Liceu tehnologic / Școală profesională","114863","SOVATA","MS"
"2661108248","LICEUL TEHNOLOGIC TÂRNĂVENI","Liceu","114934","TÂRNĂVENI","MS"
"2661105105","LICEUL TEORETIC ""ANDREI BÂRSEANU"" TÂRNĂVENI","Liceu","114934","TÂRNĂVENI","MS"
"2661104574","CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ NR.2 TÎRGU MUREȘ","Centru de Educație Incluzivă","114328","TÎRGU MUREŞ","MS"
"2661105385","COLEGIUL AGRICOL ""TRAIAN SĂVULESCU"" TÎRGU MUREȘ","Colegiu","114328","TÎRGU MUREŞ","MS"
"2661104651","COLEGIUL ECONOMIC ""TRANSILVANIA"" TÎRGU MUREȘ","Liceu tehnologic / Școală profesională","114328","TÎRGU MUREŞ","MS"
"2661104565","COLEGIUL NAȚIONAL ""ALEXANDRU PAPIU ILARIAN"" TÎRGU MUREȘ","Colegiu","114328","TÎRGU MUREŞ","MS"
"2661104289","COLEGIUL NAȚIONAL PEDAGOGIC ""MIHAI EMINESCU"" TÎRGU MUREȘ","Colegiu","114328","TÎRGU MUREŞ","MS"
"2661104366","COLEGIUL NAȚIONAL ""UNIREA"" TÎRGU MUREȘ","Colegiu","114328","TÎRGU MUREŞ","MS"
"2661105064","LICEUL CU PROGRAM SPORTIV ""SZASZ ADALBERT"" TÎRGU MUREȘ","Liceu","114328","TÎRGU MUREŞ","MS"
"2661108171","LICEUL TEHNOLOGIC ""AUREL PERSU"" TÎRGU MUREȘ","Liceu","114328","TÎRGU MUREŞ","MS"
"2661104529","LICEUL TEHNOLOGIC ""AVRAM IANCU"" TÎRGU MUREȘ","Liceu","114328","TÎRGU MUREŞ","MS"
"2661105394","LICEUL TEHNOLOGIC ""ELECTROMUREȘ"" TÎRGU MUREȘ","Liceu","114328","TÎRGU MUREŞ","MS"
"2661105263","LICEUL TEHNOLOGIC ""GHEORGHE ȘINCAI"" TÎRGU MUREȘ","Liceu","114328","TÎRGU MUREŞ","MS"
"2661105444","LICEUL TEHNOLOGIC ""ION VLASIU"" TÎRGU MUREȘ","Liceu tehnologic / Școală profesională","114328","TÎRGU MUREŞ","MS"
"2661108144","LICEUL TEHNOLOGIC ""TRAIAN VUIA"" TÎRGU MUREȘ","Liceu tehnologic / Școală profesională","114328","TÎRGU MUREŞ","MS"
"2661105489","LICEUL TEORETIC ""BOLYAI FARKAS"" TÎRGU MUREȘ","Liceu","114328","TÎRGU MUREŞ","MS"
"2661108429","LICEUL TEORETIC ""GHEORGHE MARINESCU"" TÎRGU MUREȘ","Liceu","114328","TÎRGU MUREŞ","MS"
"2661105236","LICEUL VOCAȚIONAL DE ARTĂ TÎRGU MUREȘ","Liceu","114328","TÎRGU MUREŞ","MS"
"2661105123","LICEUL VOCAȚIONAL REFORMAT TÎRGU MUREȘ","Liceu","114328","TÎRGU MUREŞ","MS"
"2761102367","ȘCOALA PROFESIONALĂ ADJUDENI, COMUNA TAMĂȘENI","Școală profesională / Învățământ dual","124652","ADJUDENI","NT"
"2761102878","LICEUL TEOLOGIC ORTODOX ""CUVIOASA PARASCHEVA"", COMUNA AGAPIA","Liceu","121117","AGAPIA","NT"
"2761102982","LICEUL ""CAROL I"", ORAȘ BICAZ","Liceu","120977","BICAZ","NT"
"2761102738","LICEUL ""MIHAIL SADOVEANU"", COMUNA BORCA","Liceu","121661","BORCA","NT"
"2761102937","ȘCOALA GIMNAZIALĂ, COMUNA DĂMUC","Școală gimnazială","122258","DĂMUC","NT"
"2761102186","LICEUL TEHNOLOGIC ""ION IONESCU DE LA BRAD"", COMUNA HORIA","Liceu tehnologic / Școală profesională","120931","HORIA","NT"
"2761102869","SEMINARUL TEOLOGIC ORTODOX ""VENIAMIN COSTACHI"", SAT MÂNĂSTIREA NEAMȚ, COMUNA VÂNĂTORI NEAMȚ","Liceu","125043","MÂNĂSTIREA NEAMŢ","NT"
"2761102616","LICEUL TEHNOLOGIC NISIPOREȘTI, COMUNA BOTEȘTI","Liceu tehnologic / Școală profesională","121858","NISIPOREŞTI","NT"
"2761101737","ȘCOALA PROFESIONALĂ OGLINZI, COMUNA RĂUCEȘTI","Liceu tehnologic / Școală profesională","123932","OGLINZI","NT"
"2761102792","ȘCOALA PROFESIONALĂ, COMUNA PETRICANI","Liceu tehnologic / Școală profesională","123433","PETRICANI","NT"
"2761102842","COLEGIUL NAȚIONAL ""CALISTRAT HOGAȘ"", MUNICIPIUL PIATRA-NEAMȚ","Colegiu","120735","PIATRA-NEAMŢ","NT"
"2761101945","COLEGIUL NAȚIONAL DE INFORMATICĂ, MUNICIPIUL PIATRA-NEAMȚ","Colegiu","120735","PIATRA-NEAMŢ","NT"
"2761102114","COLEGIUL NAȚIONAL ""GHEORGHE ASACHI"", MUNICIPIUL PIATRA-NEAMȚ","Colegiu","120735","PIATRA-NEAMŢ","NT"
"2761100103","COLEGIUL NAȚIONAL ""PETRU RAREȘ"", MUNICIPIUL PIATRA-NEAMȚ","Colegiu","120735","PIATRA-NEAMŢ","NT"
"2761101687","COLEGIUL TEHNIC DE TRANSPORTURI, MUNICIPIUL PIATRA-NEAMȚ","Colegiu","120735","PIATRA-NEAMŢ","NT"
"2761102729","COLEGIUL TEHNIC FORESTIER, MUNICIPIUL PIATRA-NEAMȚ","Colegiu","120735","PIATRA-NEAMŢ","NT"
"2761102313","COLEGIUL TEHNIC ""GHEORGHE CARTIANU"", MUNICIPIUL PIATRA-NEAMȚ","Colegiu","120735","PIATRA-NEAMŢ","NT"
"2761100148","COLEGIUL TEHNOLOGIC ""SPIRU HARET"", MUNICIPIUL PIATRA-NEAMȚ","Colegiu","120735","PIATRA-NEAMŢ","NT"
"2761101886","LICEUL DE ARTE ""VICTOR BRAUNER"", MUNICIPIUL PIATRA-NEAMȚ","Liceu","120735","PIATRA-NEAMŢ","NT"
"2761102702","LICEUL ECONOMIC ""ALEXANDRU IOAN CUZA"", MUNICIPIUL PIATRA-NEAMȚ","Liceu tehnologic / Școală profesională","120735","PIATRA-NEAMŢ","NT"
"2761101633","LICEUL TEHNOLOGIC ""DIMITRIE LEONIDA"", MUNICIPIUL PIATRA-NEAMȚ","Liceu tehnologic / Școală profesională","120735","PIATRA-NEAMŢ","NT"
"2761102376","LICEUL TEOLOGIC ORTODOX ""SFINȚII ÎMPARAȚI CONSTANTIN ȘI ELENA"", MUNICIPIUL PIATRA-NEAMȚ","Liceu","120735","PIATRA-NEAMŢ","NT"
"2761102019","LICEUL TEHNOLOGIC ""ION CREANGĂ"", COMUNA PIPIRIG","Liceu tehnologic / Școală profesională","123530","PIPIRIG","NT"
"2761102159","COLEGIUL NAȚIONAL ""ROMAN VODĂ"", MUNICIPIUL ROMAN","Colegiu","120879","ROMAN","NT"
"2761100184","COLEGIUL TEHNIC ""DANUBIANA"", MUNICIPIUL ROMAN","Colegiu","120879","ROMAN","NT"
"2761100035","COLEGIUL TEHNIC ""MIRON COSTIN"", MUNICIPIUL ROMAN","Colegiu","120879","ROMAN","NT"
"2761102408","COLEGIUL TEHNIC ""PETRU PONI"", MUNICIPIUL ROMAN","Colegiu","120879","ROMAN","NT"
"2761102453","LICEUL CU PROGRAM SPORTIV, MUNICIPIUL ROMAN","Liceu","120879","ROMAN","NT"
"2761102521","LICEUL TEHNOLOGIC ""VASILE SAV"", MUNICIPIUL ROMAN","Liceu tehnologic / Școală profesională","120879","ROMAN","NT"
"2761102955","LICEUL TEOLOGIC ""EPISCOP MELCHISEDEC"", MUNICIPIUL ROMAN","Liceu","120879","ROMAN","NT"
"2761101719","LICEUL TEOLOGIC ROMANO-CATOLIC ""SFÂNTUL FRANCISC DE ASSISI"", MUNICIPIUL ROMAN","Liceu","120879","ROMAN","NT"
"2761102046","LICEUL ""GH. RUSET ROZNOVANU"", ORAȘ ROZNOV","Liceu tehnologic / Școală profesională","124126","ROZNOV","NT"
"2761101773","LICEUL TEORETIC ""VASILE ALECSANDRI"", COMUNA SĂBĂOANI","Liceu","124215","SĂBĂOANI","NT"
"2761102901","COLEGIUL NAȚIONAL ""ȘTEFAN CEL MARE"", ORAȘ TÂRGU NEAMȚ","Colegiu","121064","TÂRGU NEAMŢ","NT"
"2761102281","COLEGIUL TEHNIC ""ION CREANGĂ"", ORAȘ TÂRGU NEAMȚ","Colegiu","121064","TÂRGU NEAMŢ","NT"
"2761102765","LICEUL ""VASILE CONTA"", ORAȘ TÂRGU NEAMȚ","Liceu","121064","TÂRGU NEAMŢ","NT"
"2761101782","ȘCOALA PROFESIONALĂ, COMUNA VALEA URSULUI","Liceu tehnologic / Școală profesională","124894","VALEA URSULUI","NT"
"2761102652","LICEUL TEHNOLOGIC ""ARHIMANDRIT CHIRIAC NICOLAU"", COMUNA VÂNĂTORI-NEAMȚ","Liceu","125025","VÂNĂTORI-NEAMŢ","NT"
"2861100074","LICEUL TEHNOLOGIC ""NICOLAE BĂLCESCU"" BALȘ","Liceu","125427","BALŞ","OT"
"2861101048","LICEUL TEHNOLOGIC NR. 1 BALȘ","Liceu","125427","BALŞ","OT"
"2861100929","LICEUL TEORETIC ""PETRE PANDREA"" BALȘ","Liceu","125427","BALŞ","OT"
"2861100056","ȘCOALA PROFESIONALĂ SPECIALĂ BALȘ","Școală profesională / Învățământ dual","125427","BALŞ","OT"
"2861100594","LICEUL TEHNOLOGIC ""CONSTANTIN FILIPESCU"" CARACAL","Liceu","125481","CARACAL","OT"
"2861100585","LICEUL TEHNOLOGIC ""DIMITRIE PETRESCU"" CARACAL","Liceu tehnologic / Școală profesională","125481","CARACAL","OT"
"2861100689","LICEUL TEHNOLOGIC ""MATEI BASARAB"" CARACAL","Liceu","125481","CARACAL","OT"
"2861100947","LICEUL TEORETIC ""IONIȚĂ ASAN"" CARACAL","Liceu","125481","CARACAL","OT"
"2861100531","LICEUL TEORETIC ""MIHAI VITEAZUL"" CARACAL","Liceu","125481","CARACAL","OT"
"2861101057","LICEUL TEHNOLOGIC ""ION POPESCU-CILIENI"" CILIENI","Liceu tehnologic / Școală profesională","126157","CILIENI","OT"
"2861104657","LICEUL TEHNOLOGIC ""DANUBIUS"" CORABIA","Liceu","125551","CORABIA","OT"
"2861104431","LICEUL TEORETIC ""ALEXANDRU IOAN CUZA"" CORABIA","Liceu","125551","CORABIA","OT"
"2861100187","LICEUL TEHNOLOGIC CRÂMPOIA","Liceu tehnologic / Școală profesională","126415","CRÂMPOIA","OT"
"2861100011","LICEUL TEHNOLOGIC DRĂGĂNEȘTI-OLT","Liceu tehnologic / Școală profesională","125631","DRĂGĂNEŞTI-OLT","OT"
"2861100567","LICEUL TEORETIC ""TUDOR VLADIMIRESCU"" DRĂGĂNEȘTI-OLT","Liceu","125631","DRĂGĂNEŞTI-OLT","OT"
"2861100504","LICEUL TEHNOLOGIC IANCU JIANU","Liceu tehnologic / Școală profesională","127297","IANCU JIANU","OT"
"2861100169","LICEUL TEHNOLOGIC IZVOARELE","Liceu tehnologic / Școală profesională","127395","IZVOARELE","OT"
"2861104553","LICEUL TEORETIC ""ION GH. ROȘCA"" OSICA DE SUS","Liceu","128016","OSICA DE SUS","OT"
"2861100029","LICEUL TEHNOLOGIC PIATRA-OLT","Liceu","128114","PIATRA-OLT","OT"
"2861101315","LICEUL ""ȘTEFAN DIACONESCU"" POTCOAVA","Liceu","128383","POTCOAVA","OT"
"2861100142","LICEUL TEHNOLOGIC ""CONSTANTIN BRÎNCOVEANU"" SCORNICEȘTI","Liceu tehnologic / Școală profesională","128720","SCORNICEŞTI","OT"
"2861101378","COLEGIUL NAȚIONAL ""ION MINULESCU"" SLATINA","Colegiu","125356","SLATINA","OT"
"2861100558","COLEGIUL NAȚIONAL ""RADU GRECEANU"" SLATINA","Colegiu","125356","SLATINA","OT"
"2861100323","LICEUL CU PROGRAM SPORTIV SLATINA","Liceu","125356","SLATINA","OT"
"2861101324","LICEUL TEHNOLOGIC ""ALEXE MARIN"" SLATINA","Liceu","125356","SLATINA","OT"
"2861104598","LICEUL TEHNOLOGIC METALURGIC SLATINA","Liceu tehnologic / Școală profesională","125356","SLATINA","OT"
"2861100445","LICEUL TEHNOLOGIC ""P.S.AURELIAN"" SLATINA","Școală profesională / Învățământ dual","125356","SLATINA","OT"
"2861100427","LICEUL TEORETIC ""NICOLAE TITULESCU"" SLATINA","Liceu","125356","SLATINA","OT"
"2861100807","LICEUL TEHNOLOGIC TUFENI","Liceu","129594","TUFENI","OT"
"2861104639","LICEUL TEHNOLOGIC VĂLENI","Școală profesională / Învățământ dual","129772","VĂLENI","OT"
"2861100106","LICEUL TEHNOLOGIC VITOMIREȘTI","Liceu tehnologic / Școală profesională","129923","VITOMIREŞTI","OT"
"2961107075","LICEUL TEORETIC, ORAȘUL AZUGA","Liceu","130963","AZUGA","PH"
"2961102233","LICEUL TEHNOLOGIC ""CONSTANTIN CANTACUZINO"", ORAȘUL BĂICOI","Liceu tehnologic / Școală profesională","130990","BĂICOI","PH"
"2961102147","ȘCOALA PROFESIONALĂ , COMUNA BĂLȚEȘTI","Școală profesională / Învățământ dual","132280","BĂLŢEŞTI","PH"
"2961101883","LICEUL TEHNOLOGIC AGRICOL, COMUNA BĂRCĂNEȘTI","Liceu tehnologic / Școală profesională","130561","BĂRCĂNEŞTI","PH"
"2961101693","LICEUL TEHNOLOGIC ""TEODOR DIAMANT"", ORAȘUL BOLDEȘTI-SCĂENI","Liceu tehnologic / Școală profesională","131078","BOLDEŞTI-SCĂENI","PH"
"2961101743","COLEGIUL NAŢIONAL MILITAR ""DIMITRIE CANTEMIR"" BREAZA","Liceu","131121","BREAZA DE SUS","PH"
"2961101657","LICEUL TEORETIC ""AUREL VLAICU"", ORAȘUL BREAZA","Liceu","131121","BREAZA DE SUS","PH"
"2961102405","COLEGIUL ""ION KALINDERU"", ORAȘUL BUȘTENI","Colegiu","131229","BUŞTENI","PH"
"2961107229","COLEGIUL NAȚIONAL ""NICOLAE GRIGORESCU"", MUNICIPIUL CÂMPINA","Colegiu","131265","CÂMPINA","PH"
"2961100267","COLEGIUL TEHNIC FORESTIER, MUNICIPIUL CÂMPINA","Liceu tehnologic / Școală profesională","131265","CÂMPINA","PH"
"2961107401","LICEUL TEHNOLOGIC ""CONSTANTIN ISTRATI"", MUNICIPIUL CÂMPINA","Liceu","131265","CÂMPINA","PH"
"2961107107","LICEUL TEHNOLOGIC ENERGETIC, MUNICIPIUL CÂMPINA","Liceu tehnologic / Școală profesională","131265","CÂMPINA","PH"
"2961102952","LICEUL TEHNOLOGIC MECANIC, MUNICIPIUL CÂMPINA","Liceu","131265","CÂMPINA","PH"
"2961107306","ȘCOALA PROFESIONALĂ, COMUNA CERAȘU","Liceu tehnologic / Școală profesională","132583","CERAŞU","PH"
"2961103089","LICEUL TEHNOLOGIC, SAT CIORANII DE JOS, COMUNA CIORANI","Liceu tehnologic / Școală profesională","132690","CIORANII DE JOS","PH"
"2961102744","LICEUL ""SIMION STOLNICU"", ORAȘUL COMARNIC","Liceu","131345","COMARNIC","PH"
"2961102495","LICEUL TEORETIC, COMUNA FILIPEȘTII DE PĂDURE","Liceu","133170","FILIPEŞTII DE PĂDURE","PH"
"2961102925","COLEGIUL ""FERDINAND I"", COMUNA MĂNECIU","Colegiu","134103","MĂNECIU-UNGURENI","PH"
"2961103008","LICEUL TEHNOLOGIC ""TASE DUMITRESCU"", ORAȘUL MIZIL","Liceu tehnologic / Școală profesională","131416","MIZIL","PH"
"2961101517","LICEUL TEORETIC ""GRIGORE TOCILESCU"", ORAȘUL MIZIL","Liceu","131416","MIZIL","PH"
"2961101535","COLEGIUL DE ARTĂ ""CARMEN SYLVA"", MUNICIPIUL PLOIEȘTI","Colegiu","130543","PLOIEŞTI","PH"
"2961102979","COLEGIUL ECONOMIC ""VIRGIL MADGEARU"", MUNICIPIUL PLOIEȘTI","Colegiu","130543","PLOIEŞTI","PH"
"2961107446","COLEGIUL NATIONAL PEDAGOGIC ""REGINA MARIA"", MUNICIPIUL PLOIEȘTI","Colegiu","130543","PLOIEŞTI","PH"
"2961102599","COLEGIUL NAȚIONAL ""ALEXANDRU IOAN CUZA"", MUNICIPIUL PLOIEȘTI","Colegiu","130543","PLOIEŞTI","PH"
"2961102943","COLEGIUL NAȚIONAL ""ION LUCA CARAGIALE"", MUNICIPIUL PLOIEȘTI","Colegiu","130543","PLOIEŞTI","PH"
"2961107179","COLEGIUL NAȚIONAL ""MIHAI VITEAZUL"", MUNICIPIUL PLOIEȘTI","Colegiu","130543","PLOIEŞTI","PH"
"2961107125","COLEGIUL NAȚIONAL ""NICHITA STĂNESCU"", MUNICIPIUL PLOIEȘTI","Colegiu","130543","PLOIEŞTI","PH"
"2961102839","COLEGIUL ""SPIRU HARET"", MUNICIPIUL PLOIEȘTI","Colegiu","130543","PLOIEŞTI","PH"
"2961102771","LICEUL TEHNOLOGIC ADMINISTRATIV ȘI DE SERVICII ""VICTOR SLĂVESCU"", MUNICIPIUL PLOIEȘTI","Liceu tehnologic / Școală profesională","130543","PLOIEŞTI","PH"
"2961102848","LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"", MUNICIPIUL PLOIEȘTI","Liceu","130543","PLOIEŞTI","PH"
